district,epc,hpr
DY10,62.7,0.87
DY11,61.2,0.85
DY13,62.7,0.89
DY12,57.9,0.84
DY9,70.0,1.0
DY14,48.2,0.83
WR9,54.6,0.89
WR6,51.8,0.9
DY8,51.4,0.92
DY7,40.0,0.78
DY1,80.0,1.14
