district,epc,hpr
NR6,70.2,0.97
NR5,68.6,0.96
NR4,66.5,0.94
NR3,65.3,0.85
NR2,62.9,0.79
NR1,67.7,0.89
NR7,67.4,0.94
E16,82.5,1.03
NR0,73.0,1.05
