district,epc,hpr
PO19,67.9,0.93
PO20,64.4,0.93
RH14,53.6,0.88
PO10,66.0,0.93
GU29,60.0,0.85
PO18,61.1,0.91
GU31,48.9,0.82
GU33,48.0,0.82
GU27,57.8,0.85
GU28,53.4,0.8
RH20,50.8,0.8
GU30,48.0,0.82
PO9,72.1,1.04
GU8,45.0,0.72
SO20,84.0,1.18
BN18,35.2,0.51
