district,epc,hpr
PE30,65.2,0.91
PE14,54.5,0.89
PE38,63.1,0.94
PE31,57.6,0.89
IP26,53.1,0.89
PE36,60.8,0.89
PE33,58.3,0.91
PE34,54.3,0.89
PE32,54.4,0.9
PE13,64.5,0.95
NR21,54.2,0.88
NR23,55.2,0.77
PE35,42.2,0.66
CB6,52.4,0.81
NR22,34.0,0.47
