outcode,epc,hpr,lat,long
EX4,64.8,0.87,50.7313128,-3.526701
EX2,68.0,0.92,50.7095079,-3.5143056
EX1,69.1,0.92,50.7280574,-3.5003048
EX3,62.9,0.84,50.6868408,-3.4596319
