postcode,epc,hpr
EX4 2FE,86.5,1.17
EX2 5PF,65.6,0.98
EX4 1AS,50.0,0.65
EX2 5RP,49.9,0.73
EX4 2AF,46.4,0.7
EX2 4HX,53.7,0.64
EX2 9BZ,61.7,0.8
EX4 8LS,58.3,0.77
EX4 8LL,58.2,0.89
EX4 8GD,85.2,1.09
EX2 6BP,76.0,0.96
EX4 6BW,61.7,0.73
EX1 2QB,52.6,0.68
EX4 1RB,69.4,0.95
EX1 3UQ,82.6,1.12
EX4 9AF,73.5,0.94
EX4 1SP,65.6,0.94
EX2 4JS,64.0,0.98
EX2 6LH,55.8,0.84
EX2 5TQ,76.6,0.99
EX2 6BQ,63.7,0.87
EX2 9BP,60.8,0.8
EX2 9DU,59.9,0.78
EX4 8EL,57.6,0.85
EX4 6LG,62.5,0.67
EX1 3WU,84.8,1.07
EX4 8FA,87.9,1.18
EX2 5DJ,69.7,0.96
EX3 0JP,54.6,0.68
EX1 3NE,75.6,1.05
EX1 2DU,53.7,0.67
EX2 8UJ,62.2,0.92
EX3 0DR,58.9,0.8
EX1 3QB,75.2,0.94
EX4 4HF,52.1,0.58
EX2 7TN,78.9,1.04
EX4 7AB,60.1,0.78
EX1 2SR,64.6,0.85
EX4 8FY,83.3,1.17
EX1 2EL,70.2,0.71
EX3 0EA,53.4,0.71
EX4 1NY,57.9,0.87
EX2 8JW,59.9,0.87
EX4 4BH,57.9,0.77
EX4 1EZ,62.6,0.88
EX1 3LR,67.5,0.88
EX3 0DG,70.5,0.99
EX4 1BH,58.8,0.85
EX2 4RZ,72.8,1.02
EX4 6AZ,61.2,0.73
EX2 4SZ,77.5,1.03
EX1 3XG,85.5,1.17
EX4 6NA,54.1,0.67
EX4 7AA,56.2,0.76
EX2 5HP,59.8,0.86
EX4 1TD,61.2,0.98
EX2 9AW,57.1,0.78
EX1 3DJ,60.2,0.84
EX4 8NB,62.1,0.85
EX3 0AH,65.5,0.82
EX2 8GZ,63.5,0.94
EX3 0HF,56.5,0.72
EX2 6BY,70.1,0.94
EX4 7BS,75.1,1.03
EX4 6JJ,64.5,0.79
EX4 1BN,55.3,0.69
EX2 7FX,86.2,1.13
EX4 1BG,54.8,0.75
EX2 7GA,83.9,1.18
EX2 5EW,59.0,0.82
EX2 9NF,57.8,0.9
EX2 4HB,61.1,0.83
EX4 9DX,66.0,0.93
EX2 5EF,73.5,0.97
EX1 3NT,68.1,0.89
EX4 8RD,72.8,1.0
EX4 3JQ,68.3,0.79
EX4 2NB,57.5,0.94
EX4 8DW,63.4,0.98
EX1 2SS,61.8,0.8
EX4 2DW,63.8,0.86
EX4 8RB,70.7,0.97
EX4 2PU,73.1,1.02
EX2 8FR,69.0,0.99
EX4 9EB,67.0,0.87
EX4 6DH,76.1,0.98
EX4 2DX,61.1,0.8
EX4 4LS,61.1,0.81
EX2 9LY,62.3,0.9
EX4 5AP,56.2,0.91
EX2 5AA,73.8,1.04
EX1 2NU,63.7,0.78
EX1 3RX,78.7,1.09
EX2 8ST,76.2,1.02
EX2 8YD,63.5,0.96
EX4 4QU,64.9,0.94
EX4 4DW,61.1,0.73
EX1 2FG,82.5,1.04
EX4 6DA,57.9,0.73
EX1 2RL,59.0,0.7
EX1 3XF,84.2,1.15
EX2 8BD,67.9,0.96
EX1 3BD,74.9,0.94
EX4 4DZ,60.6,0.73
EX1 1BE,72.0,0.98
EX2 9BT,64.7,0.85
EX1 3NH,79.1,0.97
EX2 9HE,64.0,0.87
EX4 7AQ,61.1,0.66
EX4 2LR,73.5,0.99
EX4 3ET,58.1,0.78
EX4 2LP,67.9,0.97
EX4 3DW,81.0,0.97
EX4 6TB,51.3,0.71
EX4 1AP,65.4,0.82
EX2 5HW,60.1,0.84
EX1 2JW,74.5,1.0
EX2 7AB,61.5,0.89
EX2 8TX,62.6,0.99
EX2 4DP,69.9,0.85
EX4 4BE,67.7,0.84
EX2 6HH,76.4,0.99
EX2 8RQ,66.1,0.97
EX1 1DU,66.6,0.72
EX2 7QT,77.9,1.05
EX4 1PR,69.8,0.93
EX2 9BW,68.1,0.95
EX1 3DD,69.9,0.9
EX1 3YB,82.3,1.16
EX4 7HB,69.3,0.84
EX1 2DG,57.4,1.0
EX2 4TA,47.3,0.7
EX2 8BQ,61.2,0.86
EX2 4SN,55.2,0.81
EX2 8FL,66.1,0.98
EX1 2PR,64.2,0.84
EX2 6AX,74.4,1.0
EX2 6DR,63.6,0.9
EX4 2NY,71.5,0.98
EX4 6JA,55.9,0.69
EX2 6DZ,70.5,0.94
EX4 9BX,75.6,0.98
EX4 2ND,60.2,0.93
EX2 6AS,88.4,1.18
EX4 2DT,64.0,0.89
EX4 8PR,61.8,0.95
EX2 6BJ,64.7,0.94
EX2 5RW,52.3,0.76
EX4 4FL,80.2,1.03
EX1 1UF,73.5,1.0
EX4 6QF,55.0,0.63
EX4 8FN,86.2,1.07
EX4 6EW,60.2,0.8
EX1 2HT,61.3,0.72
EX4 1ND,63.2,0.9
EX4 8DG,66.5,0.92
EX4 2BJ,74.1,1.02
EX4 6SZ,57.3,0.7
EX4 1EX,59.3,0.8
EX1 2EG,59.8,0.67
EX4 9HL,61.1,0.81
EX1 3BZ,55.9,0.71
EX4 6DQ,58.2,0.68
EX1 3WE,83.2,1.16
EX4 4LX,68.3,0.9
EX1 3GG,85.6,1.17
EX1 1TQ,60.0,0.68
EX4 4BW,74.5,1.02
EX4 8RE,86.1,1.17
EX1 3SN,58.6,0.92
EX4 5BS,60.9,0.88
EX4 4EP,67.3,0.86
EX4 9DP,60.0,0.93
EX1 2PP,62.7,0.84
EX4 7HL,60.7,0.76
EX2 8TF,69.0,0.92
EX3 0DH,66.6,0.84
EX4 6PB,72.2,0.91
EX2 7PR,83.6,1.14
EX2 8JS,62.8,0.7
EX2 4SJ,64.2,0.93
EX2 9AX,49.5,0.6
EX3 0LU,67.4,0.99
EX4 2EP,66.4,0.95
EX2 8SQ,66.3,0.86
EX1 3UU,84.7,1.16
EX4 5EJ,64.7,0.68
EX4 7AD,59.0,0.72
EX2 6LB,57.6,0.84
