district,epc,hpr
NN11,66.2,0.95
NN6,60.3,0.9
NN7,61.4,0.9
LE16,70.2,1.03
NN3,71.8,1.01
CV23,51.8,0.88
NN2,64.9,0.92
NN12,45.3,0.8
NN5,68.3,0.88
NN22,79.0,1.11
LE17,50.2,0.92
