sector,epc,hpr,lat,long
DN32 0,57.7,0.75,-0.0833084342105262,53.55752042763157
DN35 8,58.7,0.75,-0.0309462019230769,53.55715014423078
DN37 0,62.3,0.93,-0.1125614869888475,53.51175056133828
DN33 3,69.1,0.98,-0.1011950047619047,53.534803200000006
DN32 9,59.4,0.76,-0.0723211333333333,53.55995577222223
DN34 4,61.5,0.84,-0.1075042547169811,53.56201850471698
DN34 5,62.2,0.89,-0.1184442845849802,53.553592094861614
DN35 7,56.5,0.7,-0.0481044619047618,53.56684325714288
DN32 8,57.8,0.74,-0.0585626923076923,53.5600315769231
DN32 7,63.3,0.79,-0.0668258363636363,53.57052662424244
DN40 1,63.4,0.87,-0.2088663139534883,53.6131660232558
DN33 1,65.9,0.91,-0.1061226969696969,53.547634496969664
DN37 7,64.1,0.94,-0.1724711203007519,53.54088429323305
DN35 9,64.1,0.93,-0.0438435121951219,53.5504817073171
DN35 0,63.7,0.94,-0.0253253347639485,53.54400200858371
DN36 4,66.6,0.98,-0.0449700568181817,53.52823623579548
DN31 2,59.1,0.76,-0.0998154398148147,53.56989433333334
DN40 2,65.2,0.92,-0.2162983243243244,53.61857770270269
DN31 1,63.9,0.82,-0.0866998541666666,53.56765549305557
DN41 8,67.5,0.97,-0.2162167785714284,53.58369753571428
DN41 7,67.0,0.97,-0.1657817499999999,53.57782204
DN33 2,60.1,0.86,-0.089032900621118,53.53712980745343
DN37 9,64.8,0.88,-0.1302592276785713,53.57001698214287
DN36 8,52.0,0.59,nan,nan
LN8 6,30.8,0.63,-0.1883143385826771,53.40189226771656
DN40 3,53.9,0.84,-0.2642408615384614,53.633751415384616
DN31 3,56.1,0.75,-0.069131109589041,53.57507439726025
DN36 5,68.3,0.99,-0.0334925419580419,53.4907131678322
DN3 5,83.0,1.0,nan,nan
LN7 6,55.0,0.92,-0.3454028787878789,53.49327284848485
L19 8,76.0,1.08,-2.895674580645161,53.34835522580646
DN41 2,52.0,0.69,nan,nan
DN32 2,69.0,0.93,nan,nan
