postcode,epc,hpr
SO32 2FP,93.6,1.19
SO23 0QQ,60.6,0.85
SO32 3AS,83.0,1.18
SO24 9LA,63.3,0.93
SO21 1XE,62.6,0.97
SO23 0NF,63.7,0.86
SO32 1AS,77.5,1.03
SO23 8SD,58.7,0.76
SO22 4NW,62.9,0.98
SO32 1EH,67.3,0.98
PO7 6PQ,68.1,0.97
SO22 6RU,58.0,0.69
SO22 5HH,77.5,1.05
SO32 1BB,60.9,0.85
SO23 9RF,67.9,0.89
SO32 2PF,66.1,0.92
PO17 5JX,57.1,0.81
SO21 3FG,64.8,1.04
SO22 6SB,59.1,0.71
PO15 7NA,68.3,1.0
PO7 6NH,70.0,0.95
SO32 2HU,72.8,1.03
SO23 8DQ,62.5,0.78
PO7 3BR,84.1,1.17
SO22 4ER,61.8,0.84
PO17 5DS,79.8,1.06
SO21 2JQ,79.2,1.12
SO22 4QJ,61.3,0.92
SO24 0QZ,54.8,0.71
PO17 6JL,34.2,0.74
SO32 3LD,57.7,0.85
PO7 3AJ,85.8,1.18
PO15 7GT,72.2,1.04
SO21 1FJ,76.2,1.05
SO23 7LS,58.8,0.86
SO24 0NY,51.6,0.73
SO23 8DR,67.3,0.83
PO17 5JQ,53.0,0.61
SO22 4DB,70.4,0.95
GU32 1JN,39.7,0.79
SO23 7BS,62.4,0.69
SO22 6BA,68.2,0.97
SO21 3FD,71.9,1.01
SO24 9FD,78.2,1.07
SO32 1RP,59.4,0.99
SO21 1EP,66.7,0.84
SO23 0HD,69.7,0.97
SO22 5AF,74.9,1.03
SO23 9PX,58.2,0.72
PO17 6JE,49.8,0.81
SO23 9EN,90.7,1.16
SO21 2BG,66.1,0.98
SO24 9SF,55.1,0.9
PO15 7HY,70.0,0.98
SO23 9PQ,73.2,0.98
SO24 9AZ,61.8,0.75
SO32 2QD,58.0,0.92
SO21 3HH,60.5,1.04
SO22 4JQ,52.0,0.76
PO7 3BU,83.8,1.17
SO21 1AL,67.7,0.98
SO23 9RG,62.0,0.91
SO22 6AR,65.5,0.97
SO23 7AB,67.6,0.86
SO21 1SJ,62.1,0.8
SO22 4DW,67.2,0.93
SO23 7GW,90.0,1.19
SO32 2HX,64.0,0.92
SO21 1QG,54.1,0.7
SO32 2LN,70.4,1.02
SO23 7PF,70.2,0.9
SO32 2PB,60.6,0.88
SO21 1EQ,49.5,0.65
SO22 4QQ,64.2,0.92
SO21 3EU,63.6,0.98
SO32 3NY,55.8,1.0
PO15 7GU,73.0,1.04
SO21 3LW,54.8,0.88
PO17 5HJ,64.6,0.94
SO23 8FE,78.7,1.01
SO22 4AR,68.5,0.93
PO7 3AW,85.5,1.17
SO23 7HT,67.0,0.89
SO22 6JG,51.9,0.74
SO22 6DJ,82.7,1.04
SO21 1TU,60.5,0.9
SO32 1QG,85.6,1.1
SO23 0QP,68.3,0.93
SO23 8TA,63.2,0.79
SO23 9RJ,70.5,0.92
SO32 1RX,65.5,0.97
SO21 1AS,66.9,0.98
SO23 7RB,69.3,1.01
SO24 9HX,74.2,1.02
PO17 5GL,87.2,1.17
SO22 6JH,61.4,0.87
SO21 2AB,56.7,0.87
SO32 3LE,60.3,0.96
SO32 3NS,65.3,0.9
PO17 5NP,62.8,0.87
SO22 5AJ,59.4,0.75
SO32 2QS,39.4,0.69
SO22 6QH,66.4,0.95
SO23 9HB,53.6,0.83
SO32 1PB,66.8,1.0
SO21 3DP,34.5,0.63
SO23 9HR,53.0,0.61
SO23 7QY,69.0,1.0
SO22 6JF,63.4,0.94
SO24 9TD,49.3,0.85
SO32 1EQ,67.8,0.95
PO15 7JX,68.4,1.01
SO22 6NG,62.2,0.82
PO15 6FA,82.4,1.11
SO22 4QS,64.4,0.96
SO32 2JH,66.7,0.93
SO22 5RQ,83.8,1.17
SO23 7GL,81.4,1.15
PO15 7PW,85.3,1.18
SO22 6SD,60.9,0.71
SO22 4AU,69.0,0.94
SO22 4DD,66.3,0.91
SO23 9DH,72.4,0.88
SO24 9RB,44.2,0.75
SO21 1NN,62.3,0.89
SO32 2PT,65.7,1.01
SO32 1QU,87.2,1.17
SO22 4JE,65.7,0.94
SO32 1DR,54.5,0.91
SO22 6LH,64.3,0.92
SO32 1DE,53.1,0.87
PO7 5GF,84.6,1.18
SO32 3RJ,47.0,0.93
PO7 6YQ,74.8,0.99
SO23 0JG,51.4,0.77
PO15 7HZ,71.0,0.98
SO32 2JE,52.7,0.85
SO23 7HA,78.2,0.97
SO23 8BE,54.9,0.77
SO23 0HQ,63.3,0.78
SO23 8DN,65.9,0.61
SO23 7DT,62.5,0.71
SO23 7QP,63.9,0.94
SO21 2PU,47.4,0.68
SO32 3QE,57.3,0.93
SO22 6QA,69.2,1.03
SO22 6NZ,69.6,0.98
SO32 1NR,77.1,1.0
SO24 9NJ,61.8,0.93
SO32 2TZ,64.5,1.01
SO21 2JW,50.4,0.84
PO7 5FS,84.0,1.17
SO22 4DS,62.3,0.87
SO22 6DU,65.3,0.91
SO23 8AP,72.2,0.77
PO17 5GG,75.0,1.05
SO22 4DY,61.5,0.88
SO23 7XL,83.0,1.18
SO32 1BN,62.6,0.83
SO23 0PT,67.3,0.9
SO23 9NT,63.9,0.82
SO32 2SB,85.9,1.13
SO23 7JG,60.5,0.91
SO32 1FX,48.5,0.88
SO32 1NX,79.4,1.03
SO32 3NP,57.6,0.96
SO32 2SJ,86.4,1.18
SO32 1JX,64.4,0.93
SO21 3GY,78.8,1.1
SO32 1NZ,80.4,1.1
SO32 1QE,84.1,1.17
SO23 0HA,69.0,1.03
PO7 6PH,65.2,0.91
SO23 7TD,76.9,0.98
SO32 1BS,70.5,0.98
PO7 6YB,63.7,0.98
SO22 5EH,58.7,0.66
SO21 1FY,86.9,1.18
GU32 1JG,36.6,0.67
SO22 6HG,65.7,0.89
SO23 0PP,57.1,0.7
SO22 4LX,66.5,0.96
PO7 3AG,84.3,1.17
SO21 1BU,54.8,0.78
PO7 3DN,84.6,1.17
SO21 3FP,76.7,1.17
SO32 2LE,60.0,0.96
SO22 4AL,66.7,0.93
SO22 4EA,69.7,0.94
SO23 0NT,67.9,0.96
