postcode,epc,hpr
PO14 4LE,57.6,0.83
PO16 8PN,61.5,0.94
PO15 5QG,58.9,0.82
PO15 5AF,58.1,0.85
PO14 1FN,84.1,1.13
PO15 5RP,70.6,1.03
SO31 6TN,67.1,0.97
PO15 5EQ,67.1,0.99
PO15 6JB,69.0,0.91
PO14 2NL,61.7,0.89
SO31 9GZ,64.8,0.93
PO14 4ND,62.6,0.86
PO16 7LE,65.3,0.9
PO14 4RE,61.3,0.93
PO14 1FB,79.8,1.02
PO14 2BF,82.3,1.06
SO31 9GL,69.2,0.96
PO16 9PN,62.6,0.93
PO14 2QB,62.8,0.9
PO16 9FG,83.2,1.15
PO16 7QJ,62.6,0.93
PO16 9HH,58.6,0.77
SO31 6AY,69.2,0.97
PO14 1JU,67.5,0.88
PO14 3BQ,69.5,1.0
PO15 5DS,81.6,1.02
PO16 7QH,66.6,0.9
PO16 9EH,65.9,0.94
PO16 0SR,66.0,0.91
PO16 0UU,36.1,0.65
PO14 4JY,64.6,0.92
PO14 1RL,62.3,0.91
PO14 1QT,72.1,0.86
PO14 3JG,73.1,0.94
PO14 1LJ,75.1,1.03
PO16 8EZ,67.1,0.9
SO31 9HS,66.7,0.92
SO31 9FF,67.5,0.93
SO31 6XH,69.6,0.96
SO31 6LR,58.3,0.86
SO31 7ET,58.4,0.81
SO31 6WP,62.6,0.95
PO15 7LR,76.6,1.05
PO16 8RB,64.5,0.94
PO16 9NR,59.8,0.9
PO16 7RU,73.2,0.96
SO31 9AW,63.2,0.95
PO16 7AA,54.0,0.9
PO14 1GZ,81.5,1.01
SO31 1ES,86.8,1.17
PO16 7QA,62.2,0.9
SO31 1ED,72.4,1.02
PO14 3LL,63.4,0.94
PO16 9AP,61.1,0.92
SO31 7GR,59.4,0.88
PO16 8TF,63.5,0.93
PO14 1QN,67.8,0.91
PO14 3RW,65.3,0.95
SO31 6RJ,72.3,0.96
SO31 9NW,60.0,0.85
SO31 9FU,51.8,0.74
PO15 5HJ,59.8,0.89
PO14 1LR,66.8,0.89
PO14 3ST,68.3,0.96
PO16 8NR,62.8,0.82
SO31 7BT,66.3,1.0
PO16 8JQ,61.3,0.88
PO16 0SH,60.2,0.85
PO16 0LE,73.6,1.0
PO14 4AW,67.8,0.99
SO31 6EJ,58.6,0.94
PO14 3PF,64.7,0.93
PO15 6DE,75.9,0.94
PO15 6HF,68.8,0.92
SO31 7FE,48.2,0.8
PO16 0TD,68.0,0.99
PO16 8BD,71.9,0.92
PO16 0DJ,52.9,0.75
PO16 9NS,66.7,0.94
SO31 9BQ,65.8,0.99
PO15 7DX,65.8,1.0
SO31 7NA,81.1,1.13
PO15 7NN,80.1,1.1
SO31 6QT,68.8,1.02
SO31 7GL,66.6,0.9
PO14 1DH,65.6,0.87
PO14 2NS,63.8,0.89
SO31 6UT,60.0,0.9
PO15 5PJ,64.4,0.92
PO15 7LE,70.8,0.98
PO14 3SY,67.2,0.93
SO31 6QN,61.7,0.89
SO31 9GJ,65.4,0.92
PO15 5LN,78.2,1.04
PO14 2DG,65.6,0.96
PO14 4PR,66.3,0.89
PO16 0TL,60.5,0.91
SO31 7LQ,77.0,1.07
PO15 5JJ,61.4,0.95
SO31 6PP,67.1,1.03
PO15 6SH,63.6,0.69
PO15 6NZ,68.4,0.92
PO15 7HF,68.7,0.98
PO16 7HA,54.9,0.88
PO14 4BH,67.0,0.94
PO14 2HJ,59.1,0.92
PO14 2LB,77.6,0.98
PO16 8AU,67.2,0.95
PO15 5DG,63.9,0.88
PO14 4RU,42.6,0.5
PO16 7AW,58.6,0.74
PO14 3BJ,68.0,0.96
SO31 7DT,60.6,0.84
PO14 1RR,61.5,0.94
PO16 9EG,62.7,0.87
PO16 8PE,58.6,0.78
PO15 6LF,61.4,0.89
SO31 6HA,68.6,1.02
PO16 9NZ,63.3,0.81
SO31 6XP,74.4,0.96
PO14 3NL,61.2,0.9
PO14 1DG,70.9,0.95
PO16 9QW,51.3,0.76
PO14 4NT,26.0,0.81
SO31 6LS,59.4,0.93
SO31 6LA,61.9,0.85
SO31 7NU,91.7,1.19
PO15 5EY,59.1,0.92
SO31 7PN,59.3,0.87
PO15 6LN,63.4,0.89
PO15 6QH,63.4,0.89
PO15 6PT,65.0,0.94
PO15 6HJ,63.7,0.9
PO16 9DG,63.8,0.99
SO31 7PY,84.4,1.1
SO31 7NW,84.5,1.17
PO14 4FP,82.9,1.11
PO16 7US,64.7,0.81
SO31 7AF,58.7,0.91
