sector,epc,hpr,lat,long
PO14 4,67.2,0.96,-1.250709242798353,50.851814304526734
PO16 8,63.0,0.9,-1.1444340208333328,50.85227610416669
PO15 5,65.2,0.94,-1.2234219703389837,50.85821898305078
PO14 1,66.3,0.9,-1.1976775330578513,50.84525206611567
SO31 6,66.9,0.97,-1.2730398185654008,50.862254443037976
PO15 6,66.3,0.91,-1.2107593244444446,50.86354683555561
PO14 2,63.9,0.92,-1.2136135065502185,50.82372197816592
SO31 9,62.8,0.91,-1.2908319940476187,50.85210439880955
PO16 7,63.8,0.89,-1.185273484251968,50.85862185039373
PO16 9,63.0,0.89,-1.1308910734693878,50.842969012244886
PO14 3,63.7,0.92,-1.2233281306122443,50.8312994489796
PO16 0,64.3,0.89,-1.180686427884615,50.8488205576923
SO31 7,69.7,0.98,-1.2833175728643216,50.87324351758795
PO15 7,70.1,1.02,-1.2523017285067872,50.88304796380091
SO31 1,74.7,1.03,-1.2763234788732396,50.88287870422537
PO17 5,60.2,0.91,-1.194303602870813,50.89164847846892
PO17 6,45.9,0.75,-1.1373865123966949,50.88701593388431
SO31 8,84.6,1.09,-1.318571158192091,50.889098745762695
PO13 9,67.9,0.97,-1.1893081060070672,50.805201106007054
SO31 5,83.7,1.15,-1.3471120246913586,50.87634401234567
PO6 4,87.0,1.18,-1.1020389206349213,50.84986411507936
SO31 3,92.0,1.19,nan,nan
