postcode,epc,hpr
NR20 3AR,54.5,0.81
IP24 2DT,57.7,0.62
NR19 1NW,63.0,0.99
NR17 1SJ,66.8,0.98
NR16 2AD,52.9,0.79
NR19 2XG,69.8,1.02
IP25 7RW,62.7,0.98
PE37 7AX,55.4,0.7
NR19 1HP,62.7,0.98
NR20 4HY,44.7,0.73
IP27 0QH,57.8,0.95
PE37 8LB,61.1,0.87
NR16 2GF,85.1,1.16
IP24 3QW,71.1,1.02
PE37 8ET,61.0,0.88
NR16 2NG,60.8,0.89
NR17 2QA,65.2,0.89
IP25 6JY,83.3,1.07
NR19 1XF,64.1,0.99
IP24 1PF,54.7,0.93
IP25 6EH,55.5,0.82
IP25 6HZ,67.0,0.98
IP24 2LY,64.4,0.9
IP25 7SH,45.5,0.82
NR17 2HG,57.8,0.92
NR19 1XT,69.1,1.02
IP25 6TU,63.0,0.97
NR19 2DZ,72.1,0.98
NR19 2HH,54.2,0.76
NR16 2PX,52.6,0.86
NR20 5HR,51.4,0.83
NR17 1AA,63.8,0.94
NR20 4LB,54.6,0.96
PE32 2NZ,46.8,0.66
IP25 7HG,65.1,0.97
IP24 2JH,62.3,0.96
NR19 1PG,67.2,0.95
PE37 7BT,72.4,0.95
IP22 2ND,63.5,1.01
NR19 1UE,68.2,0.98
NR9 5AL,50.4,0.81
NR19 1RN,65.3,1.0
IP24 3EX,61.9,0.85
NR19 2BW,76.2,1.04
IP25 6DX,68.4,0.98
IP24 2XS,49.9,0.91
NR20 3DS,55.6,0.93
IP26 5AH,43.3,0.73
NR16 2GA,81.9,1.13
IP25 6ZF,94.4,1.19
NR19 2TF,65.3,0.99
IP24 3QR,68.5,1.01
NR19 2BY,49.0,0.65
NR19 1TQ,67.0,0.95
NR19 1HR,63.2,0.94
NR19 2SB,63.7,0.98
NR19 1SP,65.1,0.96
IP25 6EB,47.9,0.76
NR19 1JB,60.6,0.93
IP25 6GX,79.7,1.07
IP24 2UR,67.7,0.96
IP25 6UD,72.4,0.99
IP24 2YB,64.2,0.97
IP24 2UN,74.3,1.06
IP25 7PZ,64.3,0.92
NR19 2QY,56.4,0.98
IP24 2XF,67.4,1.0
NR20 5DU,53.0,0.9
NR20 3EZ,57.4,0.8
NR19 1AS,71.9,1.0
IP24 1LN,50.6,0.82
PE37 8JR,60.2,0.86
IP24 2YH,69.6,0.97
IP25 6UQ,82.8,1.18
IP24 1DQ,71.0,0.91
NR17 1SN,74.7,1.06
PE32 2SE,42.8,0.59
PE37 7EZ,76.7,0.94
IP25 6GR,80.5,1.05
NR19 1UR,63.6,0.98
PE32 1ST,55.2,0.95
IP25 6YE,87.4,1.17
IP25 6EU,67.8,1.02
NR19 2XD,75.0,1.0
IP25 7DY,51.5,0.9
NR19 1XU,73.9,1.04
IP25 6BY,60.1,0.91
NR16 2QB,59.5,0.93
PE32 1SZ,56.8,0.91
PE32 2LL,50.3,0.85
IP25 6DU,64.7,0.96
NR20 3PJ,49.3,0.77
NR17 1DY,56.4,0.91
NR20 4AA,41.8,0.75
IP25 7AN,61.6,0.89
NR16 2EF,46.1,0.76
NR19 1JP,66.3,0.9
NR16 2BA,38.8,0.66
IP25 7EB,54.2,0.87
NR20 4JZ,56.6,0.97
NR17 1TE,83.0,1.18
NR17 1FR,83.5,1.18
IP25 6GA,77.6,1.03
IP25 6AX,64.6,0.97
IP24 2LJ,55.0,0.9
IP24 2ER,62.0,0.87
IP25 6UR,82.2,1.15
NR17 2PA,64.0,0.97
NR17 1SE,83.0,1.17
IP25 7DD,60.4,0.94
PE37 7TN,67.0,0.98
NR19 1HW,58.4,0.92
IP24 3EN,60.0,0.93
NR19 2NR,45.8,0.77
IP25 6GY,80.6,1.06
NR16 2PQ,39.2,0.69
NR20 5NL,46.9,0.83
NR20 5HE,51.1,0.83
NR16 2AF,45.5,0.69
IP26 5DZ,55.6,0.93
IP24 2UQ,76.5,1.02
IP24 3PG,72.1,1.03
NR9 4QU,57.9,0.95
PE37 7AN,71.8,1.03
NR17 1GN,83.2,1.17
IP25 6FS,81.6,1.13
NR19 1LE,64.0,0.96
NR16 2RZ,42.3,0.62
PE37 7TF,69.9,0.98
IP25 7BL,66.8,0.97
IP24 3HS,72.5,1.03
IP22 2RR,66.5,1.02
IP27 0PU,50.9,0.92
IP25 6AS,68.9,0.95
NR17 1RZ,62.3,1.01
NR20 3FZ,83.7,1.18
NR16 2SE,55.0,0.81
PE37 7DD,52.5,0.69
NR19 2RU,70.3,0.97
IP24 2JJ,55.3,0.85
PE37 8GJ,83.6,1.17
NR17 1NH,55.5,0.91
IP24 3PE,72.8,1.03
IP25 6DY,66.2,1.03
IP24 1DR,70.1,0.95
NR17 1NU,29.0,0.73
IP25 6NP,46.5,0.73
NR21 7ND,53.3,0.77
IP24 3JL,67.0,0.95
NR20 4QP,53.9,0.87
PE37 7BB,57.1,0.71
NR19 1UJ,65.1,0.96
NR9 5RF,57.9,0.95
IP24 3AT,60.0,0.88
NR19 2TE,59.8,0.96
NR20 3AB,55.2,0.93
NR17 2HW,60.2,0.91
NR16 2JE,60.4,0.93
PE37 7RJ,61.5,0.96
IP24 3BZ,61.8,0.81
NR20 5ST,51.4,0.81
IP24 2LL,63.8,0.89
IP27 0RL,47.0,0.9
NR17 2BN,55.4,0.73
NR17 2JJ,62.6,0.92
IP24 3DZ,64.6,0.89
IP25 7DL,61.1,0.97
IP25 7HW,60.8,0.95
NR17 1FF,83.9,1.18
IP24 2TX,72.2,1.03
IP24 1BY,63.0,0.94
NR20 5HL,57.0,0.96
IP24 2TN,60.9,0.86
NR19 2PD,58.6,0.91
IP24 1DH,73.1,0.96
IP24 3QE,72.1,0.86
IP25 6TY,63.8,0.87
IP24 2AQ,73.9,0.99
NR17 2NY,65.7,0.89
NR20 3AP,58.2,0.75
NR19 2XN,70.4,1.01
IP24 2UB,76.2,1.04
IP25 6WA,82.4,1.18
NR20 4NP,60.6,0.96
NR20 3QJ,40.0,0.87
IP25 7HF,53.8,0.85
NR17 2FB,59.9,0.88
IP24 1PR,59.9,1.01
NR19 1SH,62.8,0.91
IP24 2DE,60.2,0.92
PE32 2PB,48.2,0.8
NR20 3UA,77.9,1.06
IP25 6EA,57.3,0.97
NR17 2NL,57.8,0.84
IP24 3QA,62.4,0.76
NR19 2UU,67.7,0.93
IP24 1FP,85.6,1.18
IP25 7HQ,60.9,0.91
PE37 8JG,93.4,1.18
PE32 2DS,48.4,0.84
NR16 2EY,53.3,0.88
IP26 5JU,60.4,0.96
NR20 4QZ,51.0,0.91
IP25 6DB,68.5,0.92
IP24 3DL,68.1,0.94
IP24 2DA,67.3,1.01
PE37 7AJ,72.5,1.06
IP24 1JL,61.1,0.83
IP25 6DP,59.7,0.97
IP25 6GQ,79.2,1.05
IP24 2FF,84.2,1.18
NR17 2NQ,65.8,0.96
NR20 3BB,48.5,0.84
IP25 6JZ,58.7,0.83
NR19 2YD,70.7,1.03
NR16 2AX,47.4,0.88
NR17 2JH,60.6,0.92
NR17 2ET,60.1,0.96
IP24 2EQ,63.1,0.81
PE33 9QB,54.5,0.96
PE32 2LZ,59.0,0.96
PE37 8HL,71.0,1.06
IP25 7PH,61.6,0.91
NR19 1EL,61.7,0.92
IP24 1QL,70.5,0.97
NR17 1LT,60.6,0.97
NR19 1PU,65.8,0.94
IP25 7FD,86.5,1.14
NR20 4HX,61.6,0.98
NR20 4ET,65.4,0.95
IP24 2DZ,65.4,0.97
PE37 7QY,54.6,0.8
IP24 2XZ,60.7,0.92
IP22 2LY,83.8,1.16
PE37 8HY,61.9,0.93
NR20 5LA,50.2,0.81
IP25 6SW,52.2,0.81
NR17 1GS,83.6,1.18
PE32 2PS,52.6,0.92
IP24 1BX,59.3,0.83
NR17 2RF,71.1,1.0
NR20 3GL,83.6,1.18
NR20 3RP,59.8,0.98
PE37 8GB,81.2,1.17
NR19 2DX,51.2,0.72
IP25 7QL,46.1,0.78
NR16 2HF,37.4,0.7
IP25 6YB,86.0,1.18
NR16 2GG,85.3,1.15
NR17 1LE,45.1,0.81
NR20 3ES,73.1,0.94
