district,epc,hpr
NR20,59.6,0.93
IP24,65.8,0.93
NR19,64.2,0.94
NR17,65.4,0.97
NR16,57.8,0.9
IP25,66.0,0.97
PE37,66.5,0.96
IP27,53.7,0.91
PE32,54.2,0.89
IP22,53.0,0.86
NR9,58.2,0.91
IP26,56.2,0.89
NR21,54.9,0.89
PE33,52.8,0.86
