sector,epc,hpr,lat,long
NN17 2,64.7,0.88,-0.7146916614785991,52.49936380155645
NN17 1,63.0,0.85,-0.693530842975207,52.493188454545454
NN18 9,66.4,0.94,-0.7226535151515152,52.47576559393942
NN17 3,62.6,0.91,-0.6360144480519483,52.517247896103896
NN18 8,72.8,1.02,-0.7008231500000002,52.473287017857125
NN17 5,84.6,1.17,-0.6516209090909088,52.503070933884295
NN18 0,66.2,0.89,-0.7214641062801933,52.48586115458937
NN14 1,59.6,0.91,-0.7486104884488445,52.39949709240928
NN17 4,80.0,1.09,-0.6919658857142859,52.50752831428571
LE16 8,58.3,0.87,-0.8312183742514968,52.49647674850301
MK9 2,88.0,0.93,-0.758389864197531,52.0382495061728
