district,epc,hpr
M33,61.9,0.85
M32,62.7,0.84
WA14,64.5,0.87
WA15,61.3,0.84
M16,64.3,0.85
M41,61.6,0.84
M31,66.7,0.94
M23,67.5,0.89
M15,74.5,0.96
WA13,47.6,0.77
M17,82.7,1.06
