district,epc,hpr
SG5,65.7,0.88
SG7,64.2,0.89
SG3,65.4,0.9
SG8,65.5,0.92
SG4,63.9,0.88
SG6,65.1,0.87
SG1,73.1,1.02
LU2,57.9,0.86
AL6,57.8,0.89
SG9,51.9,0.83
AL4,64.0,0.93
SG23,51.0,0.99
SG16,83.8,1.17
SG2,57.2,0.83
