district,epc,hpr
PE13,61.4,0.9
PE16,64.9,0.91
PE15,63.4,0.92
PE7,66.5,0.96
PE14,62.4,0.94
PE26,54.4,0.9
PE28,59.5,0.94
PE18,78.0,1.11
PE12,42.6,0.8
CB6,58.3,0.74
PE2,85.0,1.11
