sector,epc,hpr,lat,long
PR7 7,73.2,1.03,-2.661538,53.67954286243385
PR1 9,64.6,0.93,-2.7133478776223763,53.73815541608391
PR25 4,61.4,0.87,-2.6822412389380528,53.699382761061926
PR5 4,62.2,0.89,-2.666924553571429,53.74083769642855
PR25 3,69.9,0.99,-2.691491294736841,53.69387695789474
PR5 0,60.3,0.88,-2.6087002137931035,53.74221611034484
PR26 7,67.1,0.97,-2.732167938053096,53.69301331858409
PR5 5,62.8,0.9,-2.6879087534883728,53.72668808372094
PR1 0,60.3,0.89,-2.7352623372093023,53.74614364534885
PR26 6,70.7,1.01,-2.7099786428571435,53.708198845238094
PR25 1,65.5,0.93,-2.7135905860215064,53.68935083333334
PR4 4,61.4,0.89,-2.7601436011904754,53.71747236309526
PR5 6,67.2,0.94,-2.6581617738515906,53.72848889045935
PR25 2,64.7,0.9,-2.6991168208955205,53.69466080597013
PR4 5,62.5,0.91,-2.784783519823789,53.72384623348024
PR26 8,59.7,0.86,-2.7369812222222225,53.6794701851852
BB2 7,58.7,0.87,-2.5251275580110484,53.76905142541438
PR5 8,65.2,0.94,-2.6407516470588237,53.714761519607855
PR25 5,76.8,1.09,-2.667649045454546,53.69817889090909
PR3 2,41.0,0.6,-2.620323755102042,53.84833577959187
PR1 6,75.0,1.04,-2.6896672146596847,53.77064638743457
PR1 1,52.5,1.03,-2.698635051094892,53.76429321897808
PR26 9,55.7,0.9,-2.7802167333333334,53.666643600000015
PR7 2,78.0,1.02,-2.6408796282051274,53.64712772222221
