district,epc,hpr
PR7,73.2,1.03
PR1,63.1,0.91
PR25,66.1,0.94
PR5,63.9,0.91
PR26,68.2,0.98
PR4,62.0,0.9
BB2,58.7,0.87
PR3,41.0,0.6
