sector,epc,hpr,lat,long
SP10 5,66.5,0.91,-1.4677388244274805,51.22018437404584
SP10 3,67.1,0.93,-1.498888523809523,51.21011526349209
SP11 6,74.6,1.05,-1.4362030987013,51.226064184415605
SO51 8,66.2,0.89,-1.497142166666666,50.98997912777779
SO16 8,68.0,0.99,-1.4484527989130438,50.94600670652176
SO51 5,65.1,0.92,-1.4766895818181818,50.98801803636363
SP11 0,53.1,0.86,-1.4876392314814808,51.26608319444445
SP10 4,68.6,0.95,-1.4908619259259257,51.22286783333331
SP11 7,59.2,0.9,-1.5051979727272733,51.180780490909086
SO52 9,65.2,0.93,-1.4437326312849157,50.97750743575418
SP10 1,68.0,0.91,-1.4740351645569625,51.21093252531645
SP11 8,55.3,0.89,-1.57728143646409,51.20177437569059
SP10 2,67.2,0.93,-1.4789339999999995,51.20363664888888
SO51 0,68.3,1.02,-1.509274212121212,51.01936237373738
SO16 7,64.4,0.93,-1.4108882909090916,50.94531092727273
SO20 8,58.7,0.92,-1.572784326530612,51.129486687074845
SO51 7,65.9,0.95,-1.480181037974684,50.99725783544304
SO51 9,58.3,0.9,-1.4510949218749998,50.99235810937501
SO16 0,72.4,1.04,-1.470344397260274,50.94259439726027
SO53 4,67.0,1.0,-1.3990739999999993,50.98256165605094
SO21 3,53.4,0.88,-1.3131370289256197,51.15250593388431
SO53 5,63.0,0.9,-1.3792363286713292,50.99926536363634
SO20 6,53.6,0.88,-1.4741764111675133,51.10710210152282
SP5 1,50.7,0.84,-1.6519468287037042,51.07726058333332
SO51 6,58.1,0.91,-1.573288712328767,50.97902447260272
SP9 7,55.8,0.91,-1.6649612720588236,51.23344340808824
SP11 9,56.6,0.88,-1.6006954193548384,51.25402216487456
SO53 3,63.0,0.97,-1.384281983695652,50.97323049456521
SO16 3,66.0,0.87,-1.393518304545455,50.94235311818178
SP4 0,48.4,0.83,-1.7100061021897808,51.14955086131383
SO43 7,73.0,1.05,-1.5893173695652174,50.88623834782609
SO21 2,27.1,0.71,-1.3595513502538077,51.04588103045685
SN8 3,34.0,0.52,-1.6210897340425527,51.35249025886525
SO50 9,58.0,1.0,-1.365523941422594,50.96776852719663
RG28 7,52.8,0.8,-1.3373033617021282,51.23429612340425
