district,epc,hpr
SP10,67.4,0.93
SP11,63.3,0.95
SO51,65.3,0.94
SO16,69.2,1.0
SO52,65.2,0.93
SO20,55.8,0.9
SO53,66.4,0.99
SO21,52.8,0.87
SP5,50.7,0.84
SP9,55.8,0.91
SP4,48.4,0.83
SO43,73.0,1.05
SN8,34.0,0.52
SO50,58.0,1.0
RG28,52.8,0.8
