postcode,epc,hpr
SL4 2PH,65.8,0.86
SL4 3PZ,70.1,0.89
SL6 8QA,57.5,0.85
SL6 7DS,53.9,0.68
SL5 7BE,78.1,0.99
SL6 6LR,62.6,0.85
SL4 4RJ,23.0,0.33
SL6 7PD,54.1,0.7
SL6 7YW,78.7,0.95
SL6 1TD,58.7,0.69
SL4 3ER,72.0,0.98
SL4 3ED,58.0,0.87
SL6 8PF,64.2,0.85
SL4 3SX,73.4,0.92
SL4 2SZ,68.2,0.97
TW19 5DR,64.5,0.85
SL6 3AF,62.4,0.96
SL4 5JH,65.2,0.99
SL4 1JN,57.7,0.56
SL4 3AT,56.6,0.61
SL6 3PY,63.2,0.85
SL4 4NL,71.6,0.94
RG10 0PR,45.3,0.68
SL4 1HU,55.9,0.71
SL4 2RZ,52.8,0.73
SL4 3QE,67.3,0.84
SL4 5HL,62.6,0.74
TW19 5NA,60.0,0.86
SL4 3RU,74.7,1.03
SL6 8RE,63.4,0.97
SL5 7HE,72.0,0.83
SL4 3QR,61.5,0.66
SL5 9SF,67.3,0.88
SL6 3PG,52.7,0.75
SL5 7NW,63.3,0.8
SL6 6SP,62.8,0.92
SL6 9PN,74.0,0.96
SL4 4YH,69.7,0.92
SL3 9BG,61.2,0.97
SL6 4FQ,83.1,1.09
SL4 6NW,66.5,0.9
TW19 5NJ,47.6,0.89
SL4 1BP,73.2,0.97
SL5 9JG,42.8,0.46
SL6 6BW,44.1,0.66
SL6 8NF,44.0,0.87
SL6 1AW,84.1,1.08
SL6 2EN,64.5,0.95
SL7 1SQ,50.6,0.93
SL6 4JZ,78.2,1.0
SL4 2RA,69.0,0.84
SL6 8EW,53.4,0.76
SL6 7DJ,52.8,0.61
SL5 9TB,62.6,0.89
SL6 8DT,79.3,0.91
SL6 3JT,52.4,0.8
SL6 9DG,65.2,0.95
SL6 8BF,73.7,1.0
SL6 2GZ,80.8,1.02
SL6 4UZ,68.0,0.87
SL4 1AF,62.1,0.99
SL4 1EU,60.1,0.75
SL5 9EW,65.6,0.88
SL4 3HW,60.9,0.87
SL6 1AQ,76.8,1.0
SL4 4EB,62.0,0.91
SL5 9RY,69.1,0.94
SL5 9LQ,59.8,0.85
SL6 1NB,54.9,0.72
SL6 1QS,81.1,1.07
SL6 1BB,70.9,0.82
SL6 3XS,65.9,0.93
SL6 1DL,84.6,1.08
SL4 3WN,81.4,1.03
SL6 7RL,83.8,1.15
TW19 5JS,65.7,0.94
SL4 5JD,65.8,0.88
SL6 8PQ,78.6,1.1
SL6 2FN,80.5,1.08
SL4 4YJ,63.8,0.97
SL4 3QX,61.5,0.87
SL6 9DJ,64.8,0.9
SL5 8PF,68.0,0.96
SL6 1LF,82.1,1.08
SL4 4HF,68.5,0.93
SL4 3FH,82.2,1.03
SL4 3RE,73.0,0.96
SL4 5PP,64.7,0.87
SL3 9LQ,57.8,0.86
SL6 1NF,80.3,1.05
SL6 4PB,58.2,0.8
TW19 5HQ,65.2,0.86
SL6 8DS,55.9,0.8
SL6 3TE,68.9,0.96
SL6 8FP,80.2,1.07
SL5 9QD,55.0,0.69
SL4 3EZ,62.9,0.9
SL6 8DH,66.0,0.84
SL4 5QP,61.8,0.85
SL6 6JF,72.2,0.99
SL4 2SS,72.1,0.99
SL4 2QA,54.5,0.67
SL6 1HD,69.5,0.69
SL6 2EH,57.7,0.96
SL4 5BP,58.0,0.67
SL6 7LQ,59.1,0.82
SL6 1BR,72.6,0.87
SL4 4YU,61.2,0.91
SL6 9UF,54.9,0.8
SL4 3LF,71.1,0.98
SL6 2SU,73.7,1.0
SL5 9QZ,42.4,0.84
SL6 3YP,58.6,0.84
SL6 2LE,65.1,0.96
SL4 3HA,55.2,0.72
SL3 9QD,60.8,0.93
SL6 4HX,62.0,0.6
SL4 5EU,53.4,0.61
SL6 1PA,53.3,0.59
SL5 7QD,71.6,1.0
SL4 5BH,42.2,0.75
SL6 3JP,49.7,0.79
SL6 2RT,64.9,0.84
SL6 6FL,78.7,1.01
SL6 4ET,48.5,0.63
SL6 2HE,62.8,0.91
SL6 2SG,62.7,0.88
SL6 5EH,51.2,0.67
SL6 6EH,51.7,0.66
SL4 4DJ,67.2,0.82
SL6 6TT,68.1,0.97
SL6 3DP,68.3,0.92
SL6 2DG,63.3,0.88
SL6 2ED,42.4,0.72
TW19 5DA,57.3,0.71
SL5 0BE,67.4,0.86
SL6 7UA,70.4,0.89
SL5 0BP,55.7,0.71
SL4 1HX,60.8,0.69
SL6 1XE,56.3,0.87
SL6 6SL,60.9,0.97
SL5 0FG,76.8,1.06
SL6 2PT,63.5,0.86
SL4 6BB,58.4,0.82
SL6 2YS,61.3,0.93
SL4 4EL,58.3,0.74
SL6 1PQ,65.3,0.9
SL4 2FB,89.1,1.18
SL6 5JQ,59.1,0.89
SL4 4EJ,49.0,0.66
SL4 1HS,58.1,0.55
SL3 9DD,60.4,0.9
SL4 1SY,64.5,0.73
SL5 9FW,83.4,1.03
SL4 4UN,59.5,0.97
SL4 2NF,59.9,0.82
SL4 5PE,65.7,0.9
SL6 8RJ,53.6,0.77
SL4 2HU,64.5,0.87
SL4 4YR,53.6,0.79
SL5 0JE,51.0,0.56
SL6 1NU,59.1,0.77
SL4 5DU,57.8,0.64
SL7 1RR,37.9,0.59
SL4 5BX,59.6,0.69
SL6 2SX,65.2,0.88
SL4 4AZ,76.7,1.0
SL6 8EN,60.4,0.83
SL6 8DE,78.5,1.05
SL5 7AF,57.1,0.78
