district,epc,hpr
LN8,60.3,0.9
LN3,64.9,0.96
DN21,62.2,0.87
DN37,47.5,0.81
LN2,66.8,0.98
LN7,59.3,0.9
LN1,63.6,0.95
DN41,60.9,0.89
DN38,61.0,0.91
DN20,53.1,0.89
DN17,41.6,0.74
LN5,68.0,0.95
NG23,47.5,0.72
DN39,29.0,0.4
LN6,56.5,0.84
