district,epc,hpr
NR29,53.1,0.88
NR26,60.8,0.88
PE31,56.2,0.89
NR12,56.0,0.9
NR28,62.9,0.93
NR27,60.5,0.85
NR24,53.9,0.86
NR21,59.1,0.89
NR23,59.2,0.86
NR11,54.2,0.87
NR20,53.5,0.85
NR25,58.0,0.89
NR22,47.6,0.77
NR10,59.5,0.89
NR17,52.0,1.02
