district,epc,hpr
CV34,68.6,0.95
CV8,62.5,0.88
CV31,65.7,0.88
CV33,71.6,1.01
CV32,62.9,0.83
CV35,61.0,0.9
B95,48.8,0.82
B94,51.9,0.86
CV4,59.8,0.86
B93,53.8,0.9
CV3,57.6,0.81
CV21,83.6,1.18
CV23,57.9,0.86
