district,epc,hpr
MK5,69.5,0.99
MK10,79.1,1.08
MK6,67.3,0.89
MK8,72.0,1.02
MK11,69.7,0.92
MK13,65.4,0.9
MK7,67.4,0.99
MK3,70.3,0.96
MK14,69.6,0.96
MK2,67.0,0.85
MK15,68.6,0.98
MK9,78.1,1.0
MK19,64.9,0.92
MK46,65.1,0.91
MK16,62.9,0.9
MK17,74.3,1.02
MK12,66.4,0.87
MK4,71.9,1.02
MK43,68.8,1.0
MK1,65.6,0.8
NN29,46.7,0.79
CO9,86.0,1.18
PE7,81.0,1.08
