postcode,epc,hpr
MK5 7HX,72.8,1.03
MK10 7FD,83.1,1.14
MK6 5DN,63.7,0.71
MK5 6GB,78.0,1.01
MK8 8HR,54.5,0.91
MK10 9FR,70.8,1.0
MK11 1LH,64.9,0.94
MK13 0EB,57.0,0.6
MK10 9NF,79.7,1.03
MK7 7NF,68.8,0.97
MK6 3BZ,48.7,0.73
MK3 5SE,81.8,1.17
MK3 5FJ,82.2,1.09
MK14 6BE,61.7,0.85
MK2 3DT,67.6,0.79
MK15 9DG,62.5,0.96
MK2 3EU,67.3,0.76
MK2 3HB,59.8,0.77
MK3 6FB,79.2,1.02
MK5 7EF,73.1,1.0
MK5 7EB,65.2,0.98
MK6 2PH,62.7,0.96
MK10 7GL,83.2,1.18
MK9 2FP,85.1,0.96
MK13 7BX,64.1,0.8
MK14 5FY,83.5,1.17
MK13 8DS,65.5,0.92
MK10 7LS,83.2,1.14
MK8 1DS,84.2,1.15
MK9 3AY,75.0,0.85
MK7 8EW,63.8,0.93
MK14 7RT,65.0,1.01
MK3 7PN,66.3,0.89
MK13 9HH,68.1,0.95
MK10 9DA,73.0,1.0
MK7 8DQ,66.7,0.96
MK19 6ED,58.9,0.89
MK46 4JF,60.8,0.83
MK6 2HX,67.4,0.88
MK5 7PY,68.9,0.99
MK2 2NF,56.8,0.75
MK19 7BS,68.0,0.92
MK8 1EJ,83.5,1.17
MK3 7PU,56.8,0.77
MK3 7LS,67.7,0.88
MK16 9DX,66.8,0.97
MK10 7GN,83.4,1.13
MK13 0AL,74.5,0.96
MK10 9FP,70.5,1.03
MK17 8GG,81.8,1.06
MK12 5BH,55.0,0.61
MK4 1DR,60.4,0.96
MK4 2EP,66.6,1.01
MK10 9NL,79.7,1.05
MK8 8JP,63.9,0.95
MK5 7BZ,59.7,0.99
MK16 8QB,65.2,0.94
MK10 9EQ,69.2,1.0
MK7 6HT,66.4,0.95
MK10 9TZ,78.2,1.07
MK12 5DR,59.1,0.69
MK4 3DW,72.0,1.01
MK5 8AQ,62.7,0.87
MK8 8HJ,67.5,1.01
MK12 6AQ,54.2,0.82
MK3 6EP,77.9,1.04
MK13 7AP,57.4,0.65
MK4 3AH,67.3,0.99
MK6 4HD,69.9,0.81
MK6 4HP,70.8,0.64
MK14 5HX,63.1,0.94
MK19 7FS,85.1,1.17
MK10 9LZ,80.6,1.04
MK3 7AE,60.1,0.91
MK7 7DJ,70.4,1.01
MK13 8DT,70.8,0.95
