sector,epc,hpr,lat,long
WA10 3,63.7,0.88,-2.760024057142858,53.44216717142856
WA9 3,64.4,0.88,-2.7100655967213103,53.43795648196722
WA9 5,68.6,0.95,-2.7496681907894724,53.43222498684212
WA12 8,68.0,0.95,-2.625436242424242,53.44740560101011
WA11 9,61.1,0.88,-2.704395069852943,53.46813536764704
L35 6,61.5,0.87,-2.754336608695652,53.40716773913044
WA9 4,65.6,0.92,-2.713433339181287,53.42232844444441
WA10 6,60.9,0.84,-2.7568518986784136,53.46422085903086
WA9 2,65.9,0.91,-2.6925758125000017,53.45083575000002
WA11 8,59.7,0.86,-2.7796477559808594,53.50168738277512
WA10 4,62.4,0.85,-2.7607448009950244,53.453588328358194
L35 9,65.4,0.94,-2.776610081081082,53.41714829729729
WA10 2,64.8,0.87,-2.744204289340103,53.45716815736045
L35 8,62.5,0.89,-2.77407115,53.421562583333326
WA10 1,65.7,0.84,-2.73484070625,53.4541121875
WA12 9,66.5,0.93,-2.64040560759494,53.45435246202528
WA10 5,65.2,0.93,-2.7803045360824745,53.4563131958763
WN4 0,60.3,0.86,-2.661726756613758,53.498621148148125
WA11 0,62.4,0.88,-2.673526936170213,53.46712238905776
L35 4,60.5,0.85,-2.763644078947369,53.418438447368416
WA9 1,68.7,0.94,-2.716258947089948,53.4530439206349
WA12 0,64.8,0.93,-2.6275609212598425,53.460273818897626
L35 0,58.8,0.84,-2.762839392405064,53.412385810126565
WA11 7,62.3,0.89,-2.75237501851852,53.484727328703656
WN5 7,62.2,0.89,-2.710464242677825,53.50783486192472
L34 2,61.1,0.88,-2.7887074320987653,53.43123991358025
WA8 5,48.6,0.76,-2.747970568421052,53.39156850526314
WA8 3,73.8,1.07,-2.706790343373493,53.382946138554246
L35 7,54.7,0.82,-2.78424246031746,53.42641546031743
L34 6,57.7,0.83,-2.799397836363636,53.43229903636364
L34 8,45.0,0.89,-2.8415205,53.46149966666666
L35 3,48.0,1.01,-2.7971995347222234,53.41057180555557
WA3 1,43.0,0.77,-2.562992074074074,53.47179996296296
WN8 9,33.0,0.76,-2.763972810810809,53.53754731351349
WA2 8,61.0,0.98,-2.5924295514018696,53.41566816355138
WN4 9,72.0,1.03,-2.642022852813854,53.48922361471862
WA3 7,1.0,0.66,-2.545845546012271,53.4320731411043
WA3 3,44.0,0.86,-2.5967780511182106,53.47831573801916
L39 0,84.0,1.18,-2.8426901315789466,53.5293292894737
