district,epc,hpr
LN11,60.4,0.89
PE24,51.3,0.87
LN10,62.4,0.94
LN4,61.8,0.94
PE25,61.2,0.89
LN13,56.4,0.88
PE22,50.8,0.86
LN12,60.8,0.91
LN9,61.2,0.91
DN36,58.2,0.91
PE23,55.9,0.87
LN8,54.2,0.9
LN3,44.8,0.81
DN37,48.0,0.67
