district,epc,hpr
CT20,64.3,0.81
CT19,62.8,0.82
TN28,63.3,0.91
CT21,63.2,0.86
TN25,54.4,0.9
TN29,59.2,0.86
CT18,67.6,0.97
CT4,51.4,0.86
CT15,48.3,0.84
TN31,47.7,0.83
TN26,48.5,0.81
