postcode,epc,hpr
CT20 3FU,83.6,1.13
CT19 4AU,57.1,0.74
TN28 8TY,74.9,0.99
CT20 2SA,67.2,0.81
CT21 5EN,56.7,0.78
CT21 5ND,72.7,0.94
TN25 6JJ,37.6,0.7
CT19 5UP,69.3,0.99
CT21 5PF,57.1,0.83
TN29 9NT,56.2,0.84
TN29 0RH,59.7,0.89
CT20 1SB,41.8,0.62
CT19 4HQ,59.8,0.8
CT20 2ET,58.9,0.71
CT20 1GX,69.8,0.74
CT20 2TJ,73.4,0.93
CT20 3EG,61.0,0.85
CT19 5BE,60.7,0.69
CT20 1BJ,78.9,1.04
CT18 8LT,59.5,0.83
CT20 1TA,76.1,0.88
CT20 1SY,57.0,0.74
CT20 2AP,63.9,0.75
CT19 6AW,63.4,0.64
CT20 1QY,56.4,0.65
CT20 1SH,74.8,0.89
CT20 2AF,65.6,0.85
CT20 2RL,64.6,0.71
CT20 2RU,59.0,0.64
CT20 1SZ,54.5,0.64
CT20 2PP,58.9,0.68
CT21 5BS,57.1,0.77
CT20 3RP,71.7,0.89
CT19 4QQ,65.6,0.94
TN25 6DJ,47.7,0.84
CT21 5QT,74.0,1.03
CT20 2QW,60.9,0.71
CT19 6LJ,64.6,0.91
CT19 6JS,59.6,0.79
CT21 6ER,50.5,0.72
CT19 5SH,74.1,0.92
CT18 7FA,68.9,1.01
TN29 0PL,56.9,0.79
TN29 0DZ,45.5,0.84
CT19 4JY,60.7,0.91
TN25 6BL,41.4,0.89
TN28 8RB,53.8,0.77
CT18 7RE,69.3,1.03
TN28 8QA,61.8,0.9
CT20 2HA,53.0,0.66
TN29 0EY,66.0,0.96
CT18 7TL,79.7,1.07
CT21 5LS,56.3,0.84
CT18 8DE,57.5,0.76
TN29 9DD,58.2,0.74
TN28 8RD,61.3,0.91
CT21 6ED,75.0,0.97
CT20 2HP,61.8,0.8
TN29 9BT,64.8,0.93
CT20 3EJ,60.7,0.76
CT20 1RJ,40.0,0.74
CT21 6LQ,71.4,0.98
CT20 1JF,59.3,0.67
TN28 8PR,61.2,0.86
TN29 0TU,63.7,0.93
CT21 5TT,49.9,0.76
CT18 7JA,61.4,0.89
CT18 7FZ,62.5,0.96
TN28 8US,72.2,0.99
CT19 6NE,64.5,0.81
CT20 1AT,67.5,0.92
TN29 9RZ,34.7,0.76
CT19 5AP,61.0,0.71
CT21 5PE,57.0,0.8
CT20 3EE,54.1,0.68
CT19 4EB,56.1,0.86
CT20 2PT,60.3,0.7
CT20 1EA,41.6,0.55
CT18 7PR,67.8,1.02
CT20 3JX,68.0,0.88
CT19 5HJ,60.4,0.72
CT19 5LS,68.0,0.99
TN29 0QH,53.6,0.8
TN29 0RZ,54.4,0.79
CT20 2RZ,71.2,0.74
CT21 5PD,73.7,0.97
CT20 1PY,56.8,0.71
CT21 5TF,55.0,0.77
TN29 0JS,61.0,0.92
CT21 6AN,55.9,0.61
CT19 6JH,64.5,0.84
CT19 5QS,59.7,0.71
CT21 6LR,67.7,0.88
CT19 5AN,57.0,0.6
CT20 1PX,64.3,0.82
CT21 6HT,62.8,0.85
TN28 8DJ,30.5,0.65
CT20 2EJ,60.2,0.69
CT19 5JZ,60.9,0.93
TN28 8PQ,84.8,1.17
CT21 6DG,53.7,0.81
CT19 4DE,74.3,1.09
CT19 6EF,61.0,0.69
CT19 5HF,55.2,0.76
CT19 4DB,58.3,0.79
CT21 4BT,60.3,0.9
TN28 8SX,67.1,0.96
CT20 1NW,72.4,0.85
CT19 6NB,69.0,0.95
TN28 8SR,62.1,0.92
CT21 5UJ,41.2,0.64
CT21 5JD,76.7,0.96
CT19 6RB,66.8,0.95
TN25 6BZ,69.0,1.02
CT21 5NW,65.1,0.84
CT20 2XD,75.7,0.96
TN28 8JR,76.5,0.89
CT20 2QT,64.5,0.74
CT21 5EU,67.1,0.98
CT20 2FF,81.3,1.01
CT19 5SW,70.9,1.03
TN29 0XB,63.4,0.89
CT21 6QP,62.7,0.83
CT20 1NA,70.5,0.81
CT20 3AW,40.0,0.47
CT21 5QW,72.9,0.97
CT18 7EF,63.2,0.93
CT19 6DQ,61.4,0.8
CT19 4LW,65.2,0.89
CT4 6NE,50.1,0.89
CT21 4NS,45.2,0.86
