district,epc,hpr
RH4,62.8,0.84
KT23,63.4,0.9
KT22,64.6,0.89
KT21,61.4,0.85
RH3,59.1,0.82
RH5,57.3,0.83
KT20,56.9,0.74
RH6,58.1,0.85
KT18,54.6,0.86
RH2,59.7,0.84
RH12,52.7,0.86
KT11,45.5,0.76
KT24,56.0,0.81
GU6,34.0,0.66
