sector,epc,hpr,lat,long
RH4 1,62.5,0.83,-0.3292518270042194,51.23580532489454
RH4 2,64.3,0.85,-0.32942452247191,51.224801426966295
KT23 3,63.5,0.92,-0.3807078806818183,51.2844608522727
KT23 4,63.2,0.89,-0.3715532676767675,51.2761103989899
KT22 8,63.4,0.86,-0.3209318564814815,51.29220622685184
RH4 3,61.7,0.83,-0.3500450215053763,51.22549732258064
KT21 1,59.9,0.83,-0.29536806,51.31375598
RH3 7,59.1,0.82,-0.277324572413793,51.23257358620693
RH5 4,61.6,0.87,-0.3214413755274262,51.20180461603378
KT20 7,56.9,0.74,-0.2483200520833332,51.26851707291666
RH6 0,58.1,0.85,-0.1968204596774193,51.16185159677419
KT22 7,66.9,0.9,-0.3310599802371541,51.30281822134388
KT22 9,62.0,0.89,-0.3549566926229505,51.29104550819674
KT18 6,54.6,0.86,-0.2724977029702969,51.29110615841584
KT21 2,62.3,0.86,-0.3091247155555556,51.30954515555555
RH5 5,56.7,0.83,-0.336401504716981,51.15093715094341
RH2 8,60.4,0.85,-0.2168004594594593,51.21985514594593
RH5 6,47.7,0.75,-0.3792241752577321,51.220474061855725
RH2 9,46.9,0.61,-0.2100447142857141,51.24347650931678
KT22 0,67.4,0.95,-0.3544666727272726,51.32890396969698
RH12 3,43.5,0.8,-0.3949287466666668,51.08400826
RH12 4,54.4,0.87,-0.2926978321917806,51.08476102054792
KT11 3,45.5,0.76,-0.398582067164179,51.31899772388059
KT24 5,56.0,0.81,-0.414586427777778,51.27166036666667
GU6 7,34.0,0.66,-0.465253491735537,51.14643098760331
