district,epc,hpr
E10,64.6,0.74
E11,63.3,0.72
E17,65.6,0.77
E4,63.2,0.78
E20,84.3,1.06
IG8,60.8,0.75
E7,59.7,0.64
E15,64.5,0.75
E18,82.7,1.03
E5,65.7,0.85
N17,20.0,0.59
