sector,epc,hpr,lat,long
GU14 9,64.9,0.89,-0.7820270351437695,51.30434593610223
GU11 4,83.4,1.14,-0.76488756097561,51.2560210487805
GU14 8,63.2,0.82,-0.7610844503546098,51.30445621631207
GU11 3,63.9,0.85,-0.7665801022727265,51.241827371212125
GU12 4,65.9,0.87,-0.7457279000000003,51.24509778965518
GU14 7,70.8,0.95,-0.7519905585585586,51.29123795045043
GU14 6,65.9,0.88,-0.7478407725752504,51.279183217391314
GU11 2,71.6,1.0,-0.7503241188118809,51.262979168316825
GU11 1,69.7,0.92,-0.765661156565657,51.2492388383839
GU14 0,64.6,0.87,-0.7773266618357485,51.29026671980679
GU17 9,65.5,0.91,-0.7850160296296296,51.321494207407405
GU9 9,63.0,0.83,-0.776421520179372,51.229361856502265
