sector,epc,hpr,lat,long
SN14 8,60.3,0.86,-2.29835757081545,51.45735258798282
SN13 9,66.8,0.94,-2.19320513888889,51.42473031944444
SN8 1,59.1,0.86,-1.7497164529914533,51.42826802991455
SP4 7,71.8,1.01,-1.7708834851190485,51.16856683630954
BA14 0,63.0,0.88,-2.212654519298244,51.30745643859648
BA12 8,65.1,0.92,-2.194099117870722,51.20127949429661
SN10 2,71.5,1.0,-1.989430277153558,51.36283988389511
SP1 3,65.8,0.91,-1.7907198878504678,51.0820585794393
SN9 5,56.8,0.91,-1.7680659885714287,51.34243291428572
SN11 0,65.6,0.93,-2.005891221757322,51.42920338912133
SN12 7,69.5,0.97,-2.126612834645669,51.3771525511811
SP3 5,52.2,0.83,-2.0236534272300464,51.0734619389671
SP4 9,69.0,0.98,-1.7576188994413406,51.20688022346369
BA13 3,67.4,0.96,-2.1883979166666667,51.25912105654762
BA15 1,64.8,0.89,-2.2488725669014067,51.34650147183101
SN11 9,67.6,0.96,-2.014411631355931,51.45027866101694
SN16 0,60.5,0.88,-2.1401005,51.57739894339623
SN14 0,66.4,0.94,-2.139813977848103,51.45603760759492
BA14 7,68.6,0.97,-2.193551595092025,51.32392202147235
SN15 3,67.1,0.95,-2.1051572507552865,51.45348445015105
SP9 7,72.4,1.01,-1.6649612720588236,51.23344340808824
BA13 4,63.3,0.93,-2.1732851191335745,51.265672841155215
BA14 6,64.0,0.95,-2.1664305743801644,51.32959850413221
BA14 8,68.9,0.94,-2.207645464285714,51.32542594047623
SP1 2,64.2,0.81,-1.789906639784946,51.06628329032259
SN15 1,67.1,0.94,-2.1196227056277057,51.46707106060608
SN4 7,67.0,0.94,-1.902770438775511,51.532701392857135
SN8 3,53.9,0.87,-1.6210897340425527,51.35249025886525
SP5 2,59.5,0.89,-1.6758343788546255,50.9870996740088
SP2 9,68.9,0.96,-1.8296785435897436,51.08306658461536
SP4 8,67.4,0.95,-1.7871143239436629,51.19997858215962
BA12 6,60.0,0.88,-2.281265812785389,51.0933814794521
SN16 9,61.2,0.91,-2.0533931538461525,51.60431930100334
SN10 1,63.8,0.87,-2.008375632558138,51.34975947441863
SN4 8,66.8,0.97,-1.8922177286432145,51.54370682914573
SP5 4,52.0,0.86,-1.8298064113475168,51.03400052482273
SN15 2,62.8,0.9,-2.093217445454545,51.4186539590909
SN5 4,69.2,0.99,-1.8649515,51.59004859740262
BA15 2,57.8,0.86,-2.2724989347826083,51.35142304347828
SN8 4,61.9,0.92,-1.763890918128655,51.39710952046784
BA12 9,64.1,0.9,-2.1734945279187823,51.20085827411168
SP4 6,73.1,1.05,-1.7790726694915249,51.110869970338975
SN13 8,58.3,0.81,-2.252359657754011,51.41502637967911
SN15 5,57.7,0.91,-2.054180543478263,51.53130412500003
SN11 8,68.4,0.96,-1.9822573253424656,51.43997494178078
BA12 0,58.2,0.87,-2.077977850220264,51.17620000881058
SP2 7,65.5,0.87,-1.8084023426294844,51.07281086852587
SN14 7,54.9,0.85,-2.2284834941176475,51.48908496470588
SP4 0,59.8,0.92,-1.7100061021897808,51.14955086131383
SP2 0,63.8,0.89,-1.8706411791044768,51.08895364179104
SP3 6,52.8,0.85,-2.107722295833333,51.06918094166664
SN10 5,59.0,0.89,-2.0074678740458025,51.327124541984745
SN6 6,62.5,0.91,-1.871857693779904,51.64378334449763
SN10 4,55.5,0.89,-1.9775147222222225,51.292126787878814
SP11 9,64.1,0.95,-1.6006954193548384,51.25402216487456
SN10 3,62.6,0.93,-1.950777787755102,51.344146583673485
SN15 4,61.8,0.93,-2.012953384920634,51.51150679761903
SN12 8,64.2,0.92,-2.1682357487922714,51.384654454106304
SN13 0,67.9,0.95,-2.203345759162304,51.4333786649215
