district,epc,hpr
OL11,63.4,0.87
OL12,64.5,0.88
OL16,64.1,0.88
OL15,62.7,0.85
M24,66.3,0.91
OL10,65.0,0.89
BL9,58.4,0.81
OL14,44.2,0.61
OL2,69.6,1.01
OL3,42.5,0.73
