postcode,epc,hpr
OL11 1JY,54.6,0.7
OL11 1JQ,55.4,0.73
OL12 0EE,60.5,0.74
OL16 4PA,52.6,0.72
OL15 9RA,65.0,0.7
M24 5UD,56.4,0.74
OL16 4AQ,82.2,1.17
OL12 6TZ,66.8,0.87
OL11 1ST,71.9,0.98
OL15 8NP,59.9,0.77
M24 4AU,67.0,0.91
OL16 5JX,50.8,0.65
OL12 9XD,76.7,1.0
M24 1ES,58.6,0.91
OL11 2ER,53.2,0.63
OL12 7JG,59.4,0.88
OL10 2EL,61.8,0.92
OL12 9ET,83.7,1.13
M24 5NS,64.9,0.9
OL16 4PR,59.2,0.8
OL12 7RQ,57.8,0.77
OL10 1BN,55.1,0.65
OL16 2YQ,66.9,0.98
M24 5RS,71.3,0.88
M24 2PR,58.1,0.78
OL10 1JG,57.4,0.85
OL16 4BJ,61.2,0.8
M24 2WH,59.4,0.83
OL12 7NU,67.6,0.95
OL11 4JS,75.2,0.92
OL16 5SW,64.9,0.91
OL11 3BD,75.1,0.96
OL16 5HP,58.9,0.86
OL11 1PZ,62.2,0.9
OL12 7DQ,62.1,0.72
OL11 1JR,62.2,0.74
M24 1DB,56.6,0.82
OL11 3AW,47.6,0.69
OL15 0AB,39.2,0.7
OL11 2HU,66.0,0.9
M24 2WU,55.3,0.75
OL16 3AJ,79.1,1.07
OL11 2YD,59.5,0.88
M24 2FA,56.5,0.73
OL15 8DB,54.5,0.92
OL16 3TR,53.9,0.77
OL16 2QD,73.6,1.1
M24 5AG,84.0,1.18
M24 5NU,77.7,1.07
OL12 0AF,83.6,1.18
OL15 8ET,65.0,0.95
OL11 3ST,58.1,0.79
M24 6JG,58.3,0.83
OL10 3NW,70.8,1.04
OL11 4LJ,72.0,0.91
OL16 2XT,56.3,0.76
OL16 4DT,56.4,0.67
M24 1DH,59.5,0.86
M24 5DG,66.5,1.0
OL16 1UG,39.8,0.69
M24 2FQ,65.0,0.95
OL15 8SA,74.6,1.01
M24 2BS,72.9,0.83
OL11 2QH,80.3,1.11
OL12 6TD,76.1,0.98
OL11 3JF,63.9,0.83
OL11 5PX,63.9,0.96
OL12 6EA,63.2,0.89
OL12 9RG,75.4,0.97
M24 4WU,72.9,1.0
OL12 9QA,68.6,0.9
M24 4TR,69.4,0.95
M24 4NW,71.4,0.96
OL11 3TG,55.1,0.7
OL15 9QX,59.8,0.69
OL16 5LQ,57.8,0.72
OL16 4BA,60.5,0.93
OL12 0QB,71.5,0.98
OL12 9RZ,66.8,0.79
OL16 3BZ,69.2,1.0
OL16 5LD,56.9,0.75
OL10 2HH,56.1,0.67
OL15 9PF,61.0,0.91
OL10 4BZ,69.0,0.96
OL15 9NN,54.0,0.51
OL10 4EA,48.1,0.61
OL15 0RB,61.4,0.9
OL15 0DG,63.9,0.89
OL10 3EA,63.7,1.0
OL10 3LT,63.0,0.87
OL12 0PJ,66.5,0.92
OL10 2DA,67.3,0.98
OL16 2BX,67.1,0.88
OL11 2NG,65.1,0.95
M24 2GN,58.1,0.87
OL12 7GQ,63.7,1.0
OL12 0BG,58.4,0.86
M24 2PY,58.2,0.78
OL11 3JP,63.5,0.88
OL16 3LD,62.8,0.93
BL9 7JX,59.7,0.83
OL16 5LJ,58.1,0.73
OL16 4PU,48.6,0.67
OL11 2NQ,46.5,0.73
M24 6EF,65.7,1.02
OL10 3AY,63.5,0.85
OL10 2BQ,64.4,0.9
OL16 5LF,58.9,0.82
OL12 6HQ,80.4,1.1
OL11 4DD,55.8,0.89
OL10 4EN,59.3,0.76
OL15 9DJ,57.7,0.69
OL16 4LP,65.3,0.94
OL16 4XE,62.4,0.87
M24 2DW,55.2,0.62
OL12 9EB,69.0,0.9
OL11 5HU,63.5,0.74
OL16 2YF,56.3,0.88
OL16 4AX,67.8,0.93
OL12 9BA,65.3,0.83
OL10 4TQ,68.1,0.96
OL10 3JW,74.1,1.04
M24 4BU,75.1,1.04
BL9 7JY,60.7,0.8
OL11 2SU,59.6,0.75
OL10 3LQ,56.5,0.78
OL12 0BT,66.2,0.91
M24 6HQ,68.0,0.87
OL12 6HP,64.6,0.97
M24 5AJ,66.1,0.98
OL12 6SH,52.8,0.72
OL10 4UT,64.5,0.99
OL16 1UX,53.8,0.58
M24 1EZ,66.1,0.91
OL10 3RA,56.3,0.82
M24 2NH,60.9,0.84
OL12 9DD,68.9,1.01
M24 4FB,52.3,0.75
OL11 4JG,49.6,0.69
M24 5GW,77.7,1.09
M24 2TH,64.3,0.85
OL10 1FP,79.3,1.11
OL11 5JG,60.9,0.86
OL16 5SP,76.5,0.96
OL11 3DL,60.0,0.75
OL11 1PU,54.8,0.68
OL11 1PA,58.9,0.79
OL11 5NX,73.7,1.01
OL16 2HA,62.8,0.87
OL10 3DL,62.6,0.86
OL11 4NY,55.7,0.79
M24 1PJ,78.4,1.09
OL11 2JX,57.1,0.61
M24 5PE,74.0,1.02
OL16 4GP,84.6,1.18
OL12 9QH,62.4,0.89
M24 4BG,53.8,0.77
M24 4ED,58.9,0.8
OL11 2BN,51.5,0.78
OL12 9QF,63.5,0.95
OL10 2NU,59.4,0.87
M24 2BP,74.9,0.98
M24 4HZ,71.1,0.92
OL11 2DA,65.2,0.93
OL11 4DN,51.8,0.73
M24 2YS,84.1,1.18
OL12 0PD,75.7,0.73
OL11 2PN,60.0,0.88
M24 5QU,78.1,0.99
OL16 5TB,68.3,0.99
OL11 2DY,65.0,0.92
M24 5TR,74.0,0.92
OL10 3LN,59.2,0.85
M24 2HU,60.4,0.76
M24 6BZ,83.8,1.18
OL11 4QB,61.4,0.85
OL10 2HR,60.6,0.69
OL15 0EW,54.6,0.81
OL10 3LA,68.6,0.84
M24 1BL,76.2,1.01
OL16 5PU,62.8,0.89
OL12 7TX,58.0,0.83
OL16 4PL,57.8,0.72
OL10 3EL,59.8,0.83
M24 5WL,70.9,0.99
OL11 4HT,59.1,0.67
M24 2BY,64.5,0.94
OL11 2XE,62.5,0.93
OL15 8RE,62.2,0.91
OL10 3SF,66.8,0.92
M24 6EJ,65.0,0.89
M24 2NX,67.3,0.99
OL10 2JB,57.5,0.89
OL11 2XF,69.5,0.98
OL12 9JW,60.3,0.61
OL16 2EB,71.8,0.96
OL16 3AG,78.8,1.06
OL11 2JD,70.1,0.96
OL11 5EE,64.9,0.91
M24 2UW,84.1,1.05
OL16 3FR,84.3,1.18
OL11 2UW,63.6,0.85
OL15 9RB,53.4,0.68
OL11 3BA,55.3,0.72
OL16 5BA,55.9,0.67
M24 4NP,67.9,0.97
OL16 2UL,54.8,0.72
OL12 9QP,62.8,0.89
OL12 7GA,60.5,0.95
OL12 0RQ,59.8,0.84
OL10 3PY,61.4,0.86
OL12 6DW,68.8,0.99
M24 4EZ,53.4,0.86
OL10 2WA,68.7,0.97
BL9 7JB,57.7,0.79
OL12 6RR,70.6,0.96
OL10 2BJ,67.9,0.95
OL11 2SW,79.9,1.11
OL10 3EJ,74.4,0.92
OL11 5QG,64.6,0.89
OL16 4RY,59.2,0.86
OL11 2QT,63.4,0.87
OL10 3FJ,80.7,1.14
M24 2HA,57.0,0.82
OL10 1EH,68.9,0.96
OL16 2HT,58.4,0.97
OL11 5JE,66.7,0.94
OL16 3BN,62.2,0.71
OL16 5QB,77.1,1.03
OL12 6JX,58.2,0.78
OL12 0RP,63.1,0.89
OL12 9TY,59.3,0.9
M24 2LJ,71.3,0.98
OL10 3DW,67.5,0.94
OL10 2LX,62.8,0.9
OL11 2NE,57.3,0.85
OL16 4GF,83.5,1.18
OL15 8BN,51.0,0.63
OL11 3NH,68.3,0.93
M24 1FP,58.7,0.8
OL15 9EU,55.0,0.68
OL12 7JS,53.3,0.84
OL16 3SB,35.0,0.56
OL16 1FE,68.8,0.92
M24 6DP,63.6,0.76
OL11 4LX,58.0,0.78
OL11 1PL,62.3,0.81
M24 2TW,63.6,0.82
OL10 4XD,72.8,0.96
OL16 5LL,58.2,0.7
OL16 3DN,74.8,1.02
OL10 2HT,54.0,0.63
OL12 9EL,56.1,0.81
OL12 9UY,68.4,0.91
OL12 6UQ,68.7,0.89
OL16 4JS,58.0,0.72
M24 4LZ,70.6,0.94
OL12 9QD,51.7,0.75
OL16 4BG,60.5,0.78
OL10 3RJ,64.0,0.9
M24 1QA,60.9,0.92
M24 2RG,71.9,0.99
OL15 8QS,63.6,0.93
OL16 2TD,61.3,0.88
OL12 7TS,85.1,1.18
OL12 7NY,70.0,0.97
OL12 9RA,73.1,0.94
M24 5RF,71.0,1.0
OL16 5QD,69.0,0.94
OL12 0SF,61.2,0.76
OL11 3NJ,52.6,0.72
OL12 0DZ,57.9,0.79
OL11 2DW,68.4,0.89
OL10 3JT,62.9,0.92
OL10 4RF,65.0,0.84
M24 4LP,76.2,1.07
OL15 9DW,64.7,0.91
OL16 5PF,70.6,0.93
OL12 7LH,70.7,0.98
M24 2TG,61.7,0.84
OL11 2WF,82.6,1.18
OL10 4EB,63.9,0.81
OL16 2UB,62.0,0.86
OL10 3EX,54.4,0.63
OL10 4JR,54.9,0.68
OL12 0JG,56.0,0.67
OL11 1EJ,58.4,0.68
OL16 4YA,67.4,0.97
OL12 9SJ,62.6,0.91
OL11 5XY,60.9,0.84
OL12 7AY,65.1,1.0
OL11 5DZ,74.6,1.01
OL12 6EE,58.2,0.85
OL15 9EG,61.7,0.85
OL11 1TR,62.0,0.91
OL11 3JU,68.4,0.93
OL15 9NX,63.0,0.76
M24 1PW,63.8,0.86
OL15 9QW,56.4,0.67
BL9 7TX,61.5,0.86
OL11 4NX,62.4,0.85
OL10 3BE,76.8,1.0
OL11 3BL,59.5,0.7
OL12 0ES,68.9,0.99
M24 5JX,66.1,1.0
OL16 5BD,57.2,0.86
M24 2TF,64.7,0.81
M24 6BB,62.0,0.87
OL11 4PS,65.0,0.84
OL15 8NY,47.2,0.58
M24 5DN,47.2,0.74
M24 5SF,69.4,0.93
OL10 3RU,63.3,0.91
OL16 4SU,60.5,0.68
OL10 3FR,81.6,1.15
M24 5TP,68.0,0.93
OL11 5NA,65.1,0.99
M24 4WS,69.9,0.98
M24 4DZ,55.4,0.8
OL12 7BP,57.9,0.76
OL11 4LL,49.2,0.66
OL12 9PZ,76.8,1.03
M24 4QE,60.9,0.8
OL10 3DY,59.3,0.71
OL12 6QG,58.0,0.76
M24 1NT,61.6,0.92
M24 1RL,62.0,0.87
M24 1FB,57.6,0.83
M24 2RL,56.8,0.83
OL12 6DD,70.0,0.84
OL15 0HX,80.4,1.17
OL10 3AF,59.8,0.77
OL12 0HX,62.5,0.79
M24 4GS,60.6,0.68
OL11 2JF,67.4,0.95
OL16 2TF,65.8,0.9
OL15 0BH,41.5,0.66
M24 4FZ,52.0,0.81
OL16 3DA,57.5,0.81
OL10 3AT,75.6,0.94
M24 4PA,62.9,0.94
OL16 2TT,61.4,0.85
M24 4WA,75.5,1.04
M24 4FU,64.1,0.88
OL16 2TW,66.2,0.96
OL10 2JS,63.3,0.93
OL10 3LS,65.6,0.9
OL12 9SL,66.9,0.85
OL16 2EL,71.5,0.89
OL16 2TH,65.7,0.93
OL16 1FF,66.7,0.98
M24 5LP,63.2,0.94
OL11 5SN,60.5,0.67
OL15 8QJ,61.6,0.86
OL12 9DZ,70.2,0.84
OL11 2NX,63.5,0.84
OL12 6TE,59.5,0.75
M24 2QL,39.2,0.71
OL11 1QA,54.6,0.77
M24 1FX,60.4,0.91
OL11 5TP,62.7,0.93
OL16 4FX,83.1,1.18
OL11 3SY,61.6,0.86
OL11 5JL,59.4,0.87
OL11 2RY,63.4,0.85
OL12 9UX,66.8,0.94
OL10 4PQ,78.1,1.02
OL16 3EQ,61.5,0.84
OL12 0LT,61.1,0.84
OL12 9RP,64.4,0.82
OL16 2NH,69.2,1.02
OL16 4AJ,80.1,1.01
