district,epc,hpr
PE12,59.8,0.93
PE11,63.9,0.94
PE6,62.3,0.93
PE13,55.0,0.91
PE34,41.0,0.73
PE14,47.6,0.84
PE10,78.6,1.12
PE20,47.7,0.76
