sector,epc,hpr,lat,long
PE12 6,62.0,0.96,-0.0798170985915492,52.791359478873225
PE11 2,63.8,0.91,-0.1478249597315435,52.78592116107378
PE11 3,65.8,0.99,-0.1789616777493606,52.78811290025578
PE6 0,62.6,0.93,-0.1372578333333333,52.654663090909054
PE12 0,54.1,0.91,0.0139631818181818,52.736999254545466
PE11 4,58.7,0.92,-0.1815473933823529,52.87452690808824
PE11 1,65.1,0.93,-0.159689935114504,52.7883314618321
PE12 8,53.6,0.9,0.0313564670050761,52.80879097461928
PE12 9,60.2,0.9,0.1446209735099338,52.78647345695363
PE12 7,64.4,0.95,0.0146999485981308,52.80449713551398
PE13 5,55.0,0.91,0.1247947083333333,52.70300729629631
PE34 4,41.0,0.73,0.3114689146341464,52.74934439430896
PE14 7,47.6,0.84,0.221824290640394,52.7076035270936
PE6 9,47.8,0.78,-0.3321974615384614,52.68589605917159
PE6 8,43.2,0.77,-0.3064933770491803,52.678284455737725
PE10 0,78.6,1.12,-0.3773104670329671,52.77842593406593
PE11 5,84.0,1.18,-0.16708025,52.80833425
PE12 3,64.0,0.86,nan,nan
PE6 7,47.2,0.86,-0.2495879087719297,52.62300319649123
PE12 2,83.0,1.18,-0.147542,52.8038
PE20 3,47.7,0.76,-0.1599142046511627,52.95153958139533
PE11 7,79.0,1.14,-0.202834,52.727143
