sector,epc,hpr,lat,long
L5 3,71.5,0.95,-2.974347365384615,53.420755750000026
L6 6,57.7,0.66,-2.948602375,53.41463681249999
L25 2,69.2,0.95,-2.861334129629631,53.39161340740742
L7 8,58.2,0.66,-2.9584925573770486,53.40949804918033
L19 7,60.7,0.84,-2.903810181818182,53.365382409090905
L3 5,70.3,0.92,-2.972653375,53.406809363636334
L17 8,61.7,0.75,-2.94767126470588,53.38162963235297
L3 3,73.0,0.97,-2.9779234516129027,53.41301880645162
L14 3,58.7,0.8,-2.895289999999999,53.408636027777774
L5 8,70.8,0.93,-2.9858257,53.42083168000001
L24 1,74.7,1.04,-2.8586169473684224,53.34411817543861
L25 5,63.5,0.85,-2.860413093749999,53.37880496875002
L18 1,56.9,0.67,-2.919212323529411,53.38686629411764
L25 0,59.5,0.83,-2.8556359275362326,53.36028920289853
L12 9,59.1,0.84,-2.8894502839506178,53.425577839506175
L6 7,58.9,0.74,-2.943084125,53.420846625
L1 5,71.0,0.96,-2.98055,53.39981059722222
L6 5,64.6,0.83,-2.9529552898550726,53.421590608695645
L17 0,64.0,0.83,-2.9308266197183093,53.37403592957745
L4 6,58.9,0.74,-2.9593850333333336,53.44481426666666
L12 6,64.0,0.82,-2.8805142972972964,53.43396102702703
L9 2,57.3,0.75,-2.9585140833333328,53.456853333333335
L13 7,58.1,0.73,-2.9257159736842118,53.422477368421056
L17 1,64.3,0.85,-2.93182275,53.38723225
L8 7,65.2,0.79,-2.964444583333334,53.398092972222216
L4 9,66.0,0.92,-2.944103597560975,53.44404375609756
L5 5,65.4,0.92,-2.97895675,53.42462619444446
L10 9,61.0,0.83,-2.926549851851852,53.46679399999999
L18 3,57.5,0.81,-2.892615860759494,53.382281873417725
L2 6,60.3,0.86,-2.9874023125000004,53.406130125
L7 2,62.6,0.79,-2.9494196578947367,53.41011065789475
L6 0,57.4,0.71,-2.945942042553191,53.42871672340424
L19 1,58.0,0.72,-2.902427725,53.35837659999997
L19 8,67.4,0.88,-2.895674580645161,53.34835522580646
L6 4,61.1,0.76,-2.941739194444445,53.424307138888906
L15 2,59.2,0.69,-2.937891571428571,53.396800857142864
L3 6,69.3,0.95,-2.9888285232558136,53.41559082558138
L9 8,56.8,0.74,-2.9658276511627903,53.46477416279068
L24 9,77.0,1.04,-2.857206464285713,53.3527033392857
L14 1,61.0,0.86,-2.902532032258065,53.41581825806451
L15 0,61.7,0.73,-2.9327193863636367,53.39670290909089
L4 4,60.7,0.77,-2.971926369747899,53.43585805042016
L15 8,64.4,0.82,-2.916091972972974,53.40037414864864
L11 2,71.6,0.99,-2.9142416734693883,53.444589846938776
L14 4,65.2,0.87,-2.876265722222222,53.42712483333333
L1 7,68.0,0.87,-2.9736682666666665,53.396896266666666
L4 3,58.2,0.71,-2.9744490845070417,53.44097860563381
L10 1,67.0,0.92,-2.9241190370370367,53.47153492592592
L3 1,75.8,1.0,-2.996630037037037,53.406909425925946
L4 2,56.6,0.7,-2.951787030303031,53.42978008080809
L18 5,57.2,0.75,-2.913070326086956,53.38302410869566
L1 8,78.6,1.02,-2.9869197843137254,53.400616117647054
L4 0,56.3,0.69,-2.9619493333333327,53.4304273508772
L7 0,59.8,0.77,-2.93920476,53.41156782666669
L25 9,53.3,0.73,-2.850606224489796,53.36840590816328
L4 5,57.3,0.68,-2.9671217807017545,53.44349929824564
L12 1,64.2,0.9,-2.909429733333333,53.42647960000002
L3 4,74.3,0.97,-2.9825959066666665,53.38954465333333
L11 1,71.6,1.0,-2.9202404430379745,53.44075522784812
L11 9,64.7,0.88,-2.908605048780488,53.45274514634145
L8 0,61.8,0.76,-2.9492504476190478,53.39415953333332
L17 3,64.5,0.8,-2.942622514285714,53.387910542857135
L17 2,59.0,0.69,-2.9345079523809523,53.39065380952382
L13 5,61.1,0.74,-2.910142926829268,53.4132770609756
L15 3,58.6,0.68,-2.9300901315789467,53.39291452631578
L5 0,72.2,0.97,-2.97143145945946,53.428214702702704
L12 5,59.8,0.83,-2.9106154142857137,53.43588697142858
L14 0,66.6,0.92,-2.873716532467531,53.41644692207793
L27 1,73.3,1.02,-2.852799642857143,53.39396217857143
L13 9,59.8,0.79,-2.931344941176471,53.43209547058821
L19 9,58.2,0.77,-2.910261757142858,53.36394001428573
L25 6,58.6,0.82,-2.87506243023256,53.378902046511634
L5 6,60.4,0.76,-2.9599323518518523,53.425305962962966
