district,epc,hpr
OL7,64.4,0.86
OL6,64.2,0.87
M34,63.8,0.88
SK14,65.5,0.89
M43,63.7,0.88
OL5,64.5,0.84
SK15,65.2,0.88
SK16,64.0,0.88
SK5,70.5,0.96
M11,59.0,0.81
WA12,80.0,1.1
E16,72.0,1.03
OL4,62.0,0.8
SE20,85.0,1.12
OL8,6.0,0.67
