sector,epc,hpr,lat,long
KT2 6,62.3,0.76,-0.293010123076923,51.414886533333366
KT3 3,62.9,0.79,-0.2662791068376068,51.40483764102565
KT9 1,60.4,0.77,-0.3003976770833332,51.36862631250002
KT1 2,63.5,0.78,-0.3027024369369368,51.40415694144139
KT6 7,60.9,0.74,-0.2910793487179486,51.37969406153847
KT4 7,59.9,0.81,-0.253982362385321,51.378299155963326
KT6 6,62.5,0.8,-0.3035055656565654,51.388421696969694
KT2 5,67.0,0.85,-0.3005365756457566,51.42204041697417
KT4 8,59.2,0.69,-0.2348912499999998,51.37837923958329
KT3 5,59.4,0.74,-0.2628212732240435,51.39318368306011
KT1 3,62.2,0.75,-0.2867017288888888,51.40797122666668
KT5 9,58.7,0.71,-0.2787519542483661,51.38577656209151
KT6 4,63.3,0.76,-0.30589356,51.39529071
KT2 7,63.2,0.8,-0.2759580046948355,51.41873803286389
KT5 8,62.0,0.76,-0.2924966635514019,51.39415817289718
KT9 2,63.6,0.82,-0.3058291871921181,51.3593328226601
KT3 4,62.5,0.78,-0.2524231518987342,51.40401725949368
KT3 6,58.3,0.72,-0.2447744848484847,51.39517937575757
KT1 1,72.8,0.93,-0.3044371531531531,51.41014354954955
KT19 9,61.3,0.83,-0.2710632400000001,51.3564111890909
SW15 3,60.4,0.76,-0.2335568146341463,51.44660244878048
KT6 5,64.2,0.78,-0.3120683461538462,51.385561141025626
SW20 0,68.0,0.88,-0.2372517953488373,51.413684911627925
TW10 5,67.6,0.95,-0.2908098351648351,51.44961606593407
KT22 0,40.6,0.73,-0.3544666727272726,51.32890396969698
KT24 5,85.0,0.92,-0.414586427777778,51.27166036666667
KT2 2,79.8,1.1,nan,nan
KT5 5,82.0,0.92,nan,nan
KT1 9,55.0,1.02,-0.2965272898550724,51.40556895652174
KT1 6,73.0,0.73,nan,nan
KT18 7,63.0,0.95,-0.276043898395722,51.326446898395744
KT7 0,73.9,1.07,-0.33394478515625,51.38807200390627
KT6 3,68.0,0.65,nan,nan
KT2 8,74.0,0.71,nan,nan
KT6 9,42.0,0.62,nan,nan
KT2 4,64.0,1.06,nan,nan
KT6 8,66.0,0.84,nan,nan
