sector,epc,hpr,lat,long
B77 1,64.4,0.9,-1.6849463837209304,52.60999184302327
B77 4,68.6,0.96,-1.648900153110047,52.62307662200959
B79 8,65.4,0.9,-1.6989536779661,52.64532794067797
B77 5,65.7,0.91,-1.664621252525252,52.60429616161616
B77 2,64.7,0.9,-1.6723629622641514,52.62118136320751
B79 7,63.6,0.85,-1.7029532415458943,52.63652724154591
B77 3,61.3,0.85,-1.6696978742514963,52.63355789221557
B78 3,69.1,1.0,-1.717695996138996,52.6198031583011
B79 0,78.8,1.13,-1.617516292207793,52.65490296103894
B79 9,58.4,0.87,-1.6922867608695653,52.68788163043478
B79 5,85.0,1.18,nan,nan
B79 6,77.0,1.05,nan,nan
