date,average_rating,y/y
2008,53.04652605459057,0
2009,54.30153846153846,2.3658710575247635
2010,57.2219971642698,5.378224605551251
2011,57.72156084656085,0.8730273444614781
2012,58.86898016997167,1.9878522108245935
2013,54.3937908496732,-7.601948101321461
2014,53.90900807081489,-0.8912465398819007
2015,55.47302488725572,2.9012160906138984
2016,51.39820815859703,-7.345582356362238
2017,55.12103341757933,7.243103198257336
2018,58.45598128107634,6.050227393656624
2019,60.192127921279216,2.970006836177959
2020,60.08139534883721,-0.1839652065247178
2021,61.1111326609775,1.7139037902857566
2022,62.077709611451944,1.5816708157524426
