date,average_rating,y/y
2008,61.85310119695321,0
2009,61.09443842542434,-1.2265557536284681
2010,59.509336767546685,-2.594510562221685
2011,59.8354733405876,0.5480426950729697
2012,62.409939284911175,4.302574711274601
2013,61.34025058731402,-1.7139717004271724
2014,60.24845463609172,-1.7799013547689893
2015,61.57686040195546,2.2048794012850186
2016,59.86776859504132,-2.7755422991001724
2017,61.57915770058408,2.8586151542058755
2018,63.217894439740334,2.6611873243285924
2019,64.19215781782756,1.5411196255767474
2020,63.19019914969792,-1.5608739481435225
2021,65.55624201107797,3.744319361575177
2022,66.71644260599793,1.7697789856897244
