date,average_rating,y/y
2008,63.117457763475464,0
2009,62.22050010332713,-1.4210928195326946
2010,60.890842298609286,-2.1370091891092757
2011,62.99716151007664,3.459172400897234
2012,66.79667852906287,6.031251135622181
2013,65.47878654649374,-1.9729902917189648
2014,64.35334212840809,-1.718792417276271
2015,65.42795650203897,1.6698656792162199
2016,66.38131251524761,1.4571080378751213
2017,68.5815625,3.314562338982071
2018,68.18462401795735,-0.5787830833435107
2019,70.04050573636151,2.72184784346012
2020,69.26172063798937,-1.1119067319467308
2021,73.4829713721619,6.094637406188281
2022,70.11763397820769,-4.579751377921446
