date,average_rating,y/y
2008,65.15800865800865,0
2009,63.987021780837374,-1.7971495772950592
2010,63.31934662071033,-1.0434540341851009
2011,63.62616459627329,0.48455644591665936
2012,65.01834518906776,2.1880630423478493
2013,63.822140221402215,-1.8397960824550097
2014,65.06243400211193,1.9433597438241208
2015,64.95954323001631,-0.15814159687336624
2016,67.03640365729767,3.1971598382817614
2017,68.00910562525293,1.4510055952999654
2018,66.85789300951755,-1.6927330614798002
2019,67.66898378020522,1.2131563442661997
2020,68.35078534031413,1.0075540107465775
2021,68.99719101123596,0.9457179865650567
