date,average_rating,y/y
2008,55.520925720620845,0
2009,55.95453661382865,0.7809864255320949
2010,54.94623898802801,-1.801994416930713
2011,56.55039236805663,2.919496237728195
2012,60.195700474389,6.446123455000963
2013,59.77642932694984,-0.6965134455367714
2014,56.197309600951485,-5.987510070938161
2015,56.38999890817775,0.34287995029392787
2016,56.252863612147046,-0.2431908116437627
2017,57.83123518957346,2.8058510733053392
2018,60.144660314317534,4.000303844731238
2019,60.248383959727704,0.1724569477458311
2020,60.041956760718215,-0.34262694771609675
2021,61.11737592453639,1.791112784854734
2022,62.58895449083024,2.4077908189495174
