date,average_rating,y/y
2008,63.778691896338955,0
2009,64.01061173533084,0.3636321663179141
2010,62.56709340919867,-2.2551234662477335
2011,62.53725339973185,-0.04769281716773765
2012,65.73376127158795,5.111365942831453
2013,64.95935637663885,-1.1780930833237147
2014,64.42798749699448,-0.8180020697302819
2015,64.54669496664646,0.18424829684074445
2016,65.0441340782123,0.7706655032033529
2017,65.74334251606979,1.0749753959622708
2018,64.14699098343468,-2.4281569380883115
2019,65.32756158514816,1.8404146221267874
2020,66.34282604752403,1.5541135131036055
2021,68.67533918595372,3.5158483251208157
2022,70.15882178804026,2.160138733453767
