date,average_rating,y/y
2008,60.427827093786185,0
2009,62.004751308113306,2.609599401745288
2010,61.91457249615357,-0.14543855117105928
2011,62.08159766863804,0.2697671416448013
2012,62.83213144682793,1.2089472667824717
2013,59.100139384963846,-5.939623526892931
2014,56.90264809916829,-3.718250597484444
2015,56.24844415329184,-1.1496898083483191
2016,55.39390650147846,-1.5192200685312118
2017,59.402401372212694,7.236346240767919
2018,64.09269143912954,7.895792019463496
2019,64.42101978962381,0.5122711234651399
2020,61.54294658579534,-4.467599571113958
2021,63.06576540755467,2.4744002460727317
2022,65.10142523188297,3.2278365467747836
