date,average_rating,y/y
2008,66.71068682047202,0
2009,66.80970616905724,0.14843101353714314
2010,67.13249879051766,0.48315228425585127
2011,67.32506800585897,0.2868494675614669
2012,67.72364028002154,0.5920116918825679
2013,67.52732826948481,-0.28987220669920416
2014,67.36075715604801,-0.24667215141706547
2015,69.98657494729835,3.898141740252962
2016,71.56919374247894,2.261317683244744
2017,71.20421260490373,-0.5099696091149116
2018,72.09247691472027,1.2474884242387665
2019,70.33514624123761,-2.437606181240575
2020,70.97587870434184,0.9109705422472927
2021,70.50916784203103,-0.6575626407598877
2022,70.96896114864865,0.6521042875555345
