date,average_rating,y/y
2008,62.126536514822845,0
2009,61.93692509855453,-0.3052019747198908
2010,62.920810313075506,1.5885277045242527
2011,63.030701754385966,0.17465039112444974
2012,64.42560895325872,2.2130599216685494
2013,62.80039525691699,-2.522620620506404
2014,61.30868014268728,-2.3753275885081497
2015,61.565015056118256,0.41810541808173457
2016,61.66813858695652,0.16750346076301229
2017,63.07467962881131,2.2808229242584686
2018,64.81184528605964,2.754141071300538
2019,64.24461641991924,-0.8751932052494761
2020,63.851351351351354,-0.6121370014841463
2021,64.90029517874713,1.6427903328526414
2022,65.4016339869281,0.7724753898271148
