date,average_rating,y/y
2008,66.26601671309193,0
2009,66.18589535261619,-0.12090867151807287
2010,65.9776119402985,-0.3146945602352583
2011,66.49612027158099,0.7858852662804398
2012,65.93558776167473,-0.8429552094422362
2013,65.67002337709044,-0.40276335375088673
2014,63.959847036328874,-2.604196333144874
2015,64.39952857984679,0.6874337008157269
2016,62.74111675126903,-2.575192497754928
2017,64.17008797653959,2.277567405973301
2018,67.15339038841343,4.649054576587964
2019,67.0021551724138,-0.22520860841856752
2020,69.89057558507274,4.310936573944966
2021,71.34011352885526,2.0740105967765263
2022,70.64750378214826,-0.9708559637024538
