date,average_rating,y/y
2008,62.28660652324775,0
2009,64.54839434089378,3.6312586989336864
2010,65.62249114521842,1.664017850935387
2011,65.16092289719626,-0.7033689821386687
2012,64.71618282890674,-0.6825257355411943
2013,60.1845752710306,-7.002278811555625
2014,63.23429648241206,5.067280441288451
2015,61.88747731397459,-2.1298871709786056
2016,63.70823674857055,2.9420482359600353
2017,64.92633663366337,1.9119974861337694
2018,67.64791666666666,4.191796694705538
2019,67.91463414634147,0.3942730135933873
2020,67.74461028192371,-0.25034937838491844
2021,68.42785319255907,1.0085568546220818
2022,69.7052759248029,1.8668169066317333
