date,average_rating,y/y
2008,58.83704235463029,0
2009,59.0131103074141,0.29924677675432937
2010,60.20095408467502,2.0128472657569474
2011,62.172748577167724,3.2753542239867137
2012,62.278386982667136,0.16991110722456815
2013,62.07684761281884,-0.3236104523779479
2014,61.293575161389484,-1.2617787171067771
2015,65.68542011399154,7.1652615156451205
2016,60.67628945342571,-7.625939899406754
2017,66.3730626500764,9.388796262868812
2018,64.64638571029863,-2.601472451076939
2019,64.80075406032482,0.2387888330183898
2020,64.80538302277432,0.007143377444639762
2021,65.54374264417419,1.1393492129201468
2022,65.97990994111534,0.6654598583254973
