date,average_rating,y/y
2008,58.18533604887984,0
2009,58.470561177552895,0.4902010507139556
2010,57.77560240963855,-1.1885618231096116
2011,58.330778301886795,0.9609175310920254
2012,59.59932848349189,2.1747527095212096
2013,58.65829145728643,-1.5789389749015545
2014,59.55123911587408,1.5222871931717865
2015,58.66006164685161,-1.4964885403785315
2016,57.77277599142551,-1.5125890265301485
2017,60.57038391224863,4.842432915528124
2018,61.28118240807498,1.173508321915414
2019,62.159048215403885,1.432521000464943
2020,62.7778469197262,0.9955086541511248
2021,63.265126512651264,0.7761967267659649
2022,63.442622950819676,0.28055968264430337
