date,average_rating,y/y
2008,61.12636273538157,0
2009,61.00820248418092,-0.193304894832643
2010,62.04193037974684,1.6944080524810692
2011,64.56314363143632,4.063724704014874
2012,64.17496483825597,-0.6012389907720308
2013,63.30743715083799,-1.351816381363769
2014,63.03895131086142,-0.4240984188585436
2015,60.798034564554385,-3.554812857302296
2016,61.96481351161154,1.9191063583121033
2017,61.10370741482966,-1.3896694720472604
2018,62.76477316050324,2.7184369262517896
2019,63.46514497223936,1.1158676698235093
2020,65.28114729608605,2.8614168054623317
2021,67.14245014245014,2.8512103776639544
2022,67.78302286198137,0.9540502590718316
