date,average_rating,y/y
2008,63.551827441581786,0
2009,65.2493995196157,2.6711617059231734
2010,66.45990453460621,1.8551971725450238
2011,65.37142857142857,-1.637793449749638
2012,65.0892494929006,-0.4316550589370023
2013,65.0309553095531,-0.08956038639510121
2014,63.23817676011128,-2.75680795539298
2015,63.55827854154214,0.5061843934007402
2016,62.39009287925697,-1.837975617167847
2017,64.69019607843137,3.686648140796604
2018,65.1983405768471,0.7855046501940564
2019,64.94255800792304,-0.3923145384698545
2020,66.99824201582186,3.165388107514989
2021,68.19459071325993,1.7856419234933758
2022,68.57205848224646,0.5535157041614717
