date,average_rating,y/y
2008,64.89191503939705,0
2009,63.734826223528216,-1.7831016624587863
2010,63.61754412093231,-0.18401572506776914
2011,64.32604633781764,1.1136899839115522
2012,64.33829808360639,0.01904632180315203
2013,65.74696648281714,2.1894710322927975
2014,66.19935857645355,0.6880805576857099
2015,69.07109468420481,4.338011983053728
2016,68.90347764371894,-0.24267320686347243
2017,68.42501628664495,-0.6943936263246238
2018,68.68575023592325,0.3810506207057982
2019,68.75296121390416,0.09785287013688951
2020,68.87814678146782,0.18208025567682054
2021,70.75747399459415,2.728481094430342
2022,70.36236391912908,-0.5584004814745872
