date,average_rating,y/y
2008,62.55156950672646,0
2009,61.80187893022199,-1.1985160123341947
2010,62.7630859375,1.5553038579349228
2011,65.0560737757049,3.6534020020753557
2012,64.18468223791417,-1.33944686055762
2013,63.99138765240952,-0.30115376249455456
2014,63.80994415420645,-0.28354362182086734
2015,64.72567132116005,1.4350853602701914
2016,66.61260341129609,2.91527619817698
2017,65.78845654993515,-1.2372236170868323
2018,66.44254658385093,0.9942322228205908
2019,67.36188143067125,1.383653839426689
2020,66.60871652107133,-1.1180876982705321
2021,69.37485311398355,4.152814732644136
2022,69.30560486938879,-0.09981750084715119
