date,average_rating,y/y
2008,60.091698317959846,0
2009,60.88317983519147,1.3171228961506494
2010,60.92560296846011,0.06967956237417237
2011,60.734182776801404,-0.3141867824563044
2012,61.28258706467662,0.9029582070620839
2013,62.10981595092024,1.349859602647944
2014,62.64298801973221,0.858434469091459
2015,61.35932278903987,-2.049176246650284
2016,60.899683210137276,-0.749094934575611
2017,63.654186693650395,4.523017753653287
2018,64.80226466114586,1.8036173693033501
2019,65.48055182985246,1.0467028772117757
2020,65.57851063829787,0.14959985172384105
2021,65.82832810398924,0.3809440977841776
2022,68.60332871012483,4.215511294395801
