date,average_rating,y/y
2008,57.97010869565217,0
2009,58.79907621247113,1.4299913101269202
2010,60.45984251968504,2.82447686969216
2011,61.21801346801347,1.2540074812162723
2012,61.50777676120769,0.47333011442068706
2013,59.61942857142857,-3.0700966434053867
2014,61.351283341721185,2.9048496635919974
2015,60.28908964558721,-1.731330851251554
2016,62.949285714285715,4.412400459745893
2017,61.407552083333336,-2.449167791911097
2018,64.48992673992674,5.019536770347825
2019,65.39889850511409,1.409478675410848
2020,65.13243626062322,-0.4074414869082702
2021,67.16098226466576,3.114494283501762
2022,67.01909476661952,-0.21126477496576698
