date,average_rating,y/y
2008,57.21207798383262,0
2009,56.89572487774097,-0.5529481138249361
2010,57.74126803340926,1.4861277494666263
2011,58.24216144096064,0.8674790571997177
2012,60.16174496644295,3.295865877897007
2013,60.522025223907875,0.598852738839073
2014,57.13865486220191,-5.590312533641784
2015,56.02350348879912,-1.9516584282429064
2016,56.223401501423766,0.356810981420699
2017,58.0431654676259,3.2366664371170235
2018,61.735706084959816,6.361714747265923
2019,63.77707362534949,3.3066237836178147
2020,60.71987202275151,-4.793574601050418
2021,63.65119152691968,4.82761146642374
2022,65.08745663684499,2.2564622522704485
